direction,entry_path,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,entry_idx,exit_idx
short,A,2025-06-06 09:55:00+05:30,2025-06-06 10:05:00+05:30,24712.3,24728.49368816143,24728.49368816143,24728.49368816143,False,-16.19,40.85,104.8,STOP_LOSS,9233,9235
long,B,2025-06-06 10:25:00+05:30,2025-06-06 12:00:00+05:30,24834.6,25012.677789859656,24782.318955792394,25012.677789859656,True,178.08,194.9,5.55,TRAIL_SL,9239,9258
long,A,2025-06-06 12:10:00+05:30,2025-06-06 12:35:00+05:30,24998.85,24974.705694412834,24974.705694412834,24974.705694412834,False,-24.14,0.7,31.8,STOP_LOSS,9260,9265
long,A,2025-06-10 10:20:00+05:30,2025-06-10 10:50:00+05:30,25145.25,25120.43066924069,25120.43066924069,25120.43066924069,False,-24.82,8.55,40.0,STOP_LOSS,9388,9394
short,A,2025-06-12 10:25:00+05:30,2025-06-12 12:10:00+05:30,25103.8,25034.99409858206,25121.444386416104,25034.99409858206,True,68.81,94.45,11.95,TRAIL_SL,9539,9560
short,A,2025-06-13 10:10:00+05:30,2025-06-13 10:45:00+05:30,24644.15,24674.369426385627,24674.369426385627,24674.369426385627,False,-30.22,18.95,43.9,STOP_LOSS,9611,9618
short,A,2025-06-17 10:20:00+05:30,2025-06-17 10:35:00+05:30,24877.65,24894.452061975895,24894.452061975895,24894.452061975895,False,-16.8,10.15,30.75,STOP_LOSS,9763,9766
long,A,2025-06-18 09:55:00+05:30,2025-06-18 10:30:00+05:30,24902.25,24873.65976481516,24873.65976481516,24873.65976481516,False,-28.59,26.6,48.15,STOP_LOSS,9833,9840
short,A,2025-06-18 12:00:00+05:30,2025-06-18 12:05:00+05:30,24800.3,24813.910331906933,24813.910331906933,24813.910331906933,False,-13.61,2.55,21.45,STOP_LOSS,9858,9859
long,B,2025-06-20 10:15:00+05:30,2025-06-20 10:35:00+05:30,24958.6,25005.08298047118,24919.796312326096,25005.08298047118,True,46.48,81.85,0.0,TRAIL_SL,9987,9991
long,A,2025-06-20 12:00:00+05:30,2025-06-20 12:20:00+05:30,25028.3,25007.623525422554,25007.623525422554,25007.623525422554,False,-20.68,14.9,29.85,STOP_LOSS,10008,10012
short,B,2025-06-23 09:45:00+05:30,2025-06-23 10:25:00+05:30,24857.05,24887.3453510236,24887.3453510236,24887.3453510236,False,-30.3,32.2,37.25,STOP_LOSS,10056,10064
long,A,2025-06-24 09:45:00+05:30,2025-06-24 10:45:00+05:30,25138.15,25213.26838301674,25081.718996270658,25213.26838301674,True,75.12,119.8,0.8,TRAIL_SL,10131,10143
long,A,2025-06-24 12:15:00+05:30,2025-06-24 12:35:00+05:30,25284.8,25259.321259342818,25259.321259342818,25259.321259342818,False,-25.48,11.0,53.55,STOP_LOSS,10161,10165
short,B,2025-06-24 13:20:00+05:30,2025-06-24 13:50:00+05:30,25119.5,25057.235034551704,25153.115460743607,25057.235034551704,True,62.26,111.9,38.55,TRAIL_SL,10174,10180
long,A,2025-06-25 10:10:00+05:30,2025-06-25 13:15:00+05:30,25173.9,25231.566367745003,25146.714187602214,25231.566367745003,True,57.67,71.45,1.25,TRAIL_SL,10211,10248
long,B,2025-06-26 09:55:00+05:30,2025-06-26 10:15:00+05:30,25418.1,25384.367490315217,25384.367490315217,25384.367490315217,False,-33.73,19.8,46.85,STOP_LOSS,10283,10287
long,A,2025-06-26 10:15:00+05:30,2025-06-26 10:40:00+05:30,25380.5,25347.39187932628,25347.39187932628,25347.39187932628,False,-33.11,7.05,76.45,STOP_LOSS,10287,10292
long,A,2025-06-27 09:35:00+05:30,2025-06-27 12:20:00+05:30,25560.35,25621.14325045918,25519.831703096726,25621.14325045918,True,60.79,72.15,31.9,TRAIL_SL,10354,10387
short,A,2025-06-30 10:10:00+05:30,2025-06-30 13:30:00+05:30,25586.4,25510.939145577006,25604.92367592031,25510.939145577006,True,75.46,95.9,13.6,TRAIL_SL,10436,10476
short,A,2025-07-04 09:30:00+05:30,2025-07-04 14:35:00+05:30,25406.75,25428.663481244686,25428.663481244686,25428.663481244686,False,-21.91,75.1,43.85,STOP_LOSS,10728,10789
long,A,2025-07-09 10:25:00+05:30,2025-07-09 13:00:00+05:30,25518.7,25499.589743262113,25499.589743262113,25499.589743262113,False,-19.11,30.0,28.2,STOP_LOSS,10964,10995
short,A,2025-07-10 09:45:00+05:30,2025-07-10 11:25:00+05:30,25453.5,25376.95517589624,25468.05099464131,25376.95517589624,True,76.54,89.8,0.6,TRAIL_SL,11031,11051
short,A,2025-07-11 09:40:00+05:30,2025-07-11 10:50:00+05:30,25315.25,25203.528020866368,25335.344153884515,25203.528020866368,True,111.72,125.4,0.55,TRAIL_SL,11105,11119
short,A,2025-07-11 11:35:00+05:30,2025-07-11 15:00:00+05:30,25178.0,25165.15,25193.006517147303,25193.006517147303,False,12.85,41.25,27.15,SOFT_EOD_EXIT,11128,11169
short,A,2025-07-14 09:40:00+05:30,2025-07-14 09:50:00+05:30,25090.0,25108.785958488283,25108.785958488283,25108.785958488283,False,-18.79,13.0,25.1,STOP_LOSS,11180,11182
short,A,2025-07-14 10:05:00+05:30,2025-07-14 13:15:00+05:30,25106.65,25031.008710647857,25124.29067497612,25031.008710647857,True,75.64,104.7,20.4,TRAIL_SL,11185,11223
short,A,2025-07-16 10:20:00+05:30,2025-07-16 11:45:00+05:30,25148.3,25160.223095649515,25160.223095649515,25160.223095649515,False,-11.92,27.25,18.15,STOP_LOSS,11338,11355
short,B,2025-07-18 10:15:00+05:30,2025-07-18 14:25:00+05:30,24956.65,24974.655239798958,24974.655239798958,24974.655239798958,False,-18.01,38.0,37.6,STOP_LOSS,11487,11537
short,A,2025-07-21 09:40:00+05:30,2025-07-21 09:45:00+05:30,24938.7,24960.42505601363,24960.42505601363,24960.42505601363,False,-21.73,7.75,59.5,STOP_LOSS,11555,11556
long,A,2025-07-22 09:35:00+05:30,2025-07-22 11:05:00+05:30,25108.1,25077.868663588022,25077.868663588022,25077.868663588022,False,-30.23,23.5,52.4,STOP_LOSS,11629,11647
short,B,2025-07-24 12:00:00+05:30,2025-07-24 12:15:00+05:30,25037.55,25052.643451893266,25052.643451893266,25052.643451893266,False,-15.09,18.85,30.85,STOP_LOSS,11808,11811
short,A,2025-07-24 12:15:00+05:30,2025-07-24 13:45:00+05:30,25068.3,25084.653344832444,25084.653344832444,25084.653344832444,False,-16.35,37.65,32.2,STOP_LOSS,11811,11829
short,B,2025-07-25 09:40:00+05:30,2025-07-25 12:35:00+05:30,24926.35,24835.325786365283,24953.98817914763,24835.325786365283,True,91.02,114.7,20.5,TRAIL_SL,11855,11890
short,A,2025-07-28 09:45:00+05:30,2025-07-28 10:10:00+05:30,24812.75,24838.10888166041,24838.10888166041,24838.10888166041,False,-25.36,17.95,31.5,STOP_LOSS,11931,11936
short,B,2025-07-31 09:35:00+05:30,2025-07-31 10:45:00+05:30,24687.95,24715.36180228704,24715.36180228704,24715.36180228704,False,-27.41,34.35,35.0,STOP_LOSS,12154,12168
short,A,2025-08-01 12:05:00+05:30,2025-08-01 15:25:00+05:30,24670.6,24560.916685632546,24686.2463478011,24560.916685632546,True,109.68,135.55,27.1,TRAIL_SL,12259,12299
short,B,2025-08-05 09:35:00+05:30,2025-08-05 12:10:00+05:30,24633.45,24652.1231952255,24652.1231952255,24652.1231952255,False,-18.67,40.3,35.25,STOP_LOSS,12379,12410
short,A,2025-08-08 10:25:00+05:30,2025-08-08 15:00:00+05:30,24467.6,24396.5,24484.991801734403,24484.991801734403,False,71.1,84.9,13.75,SOFT_EOD_EXIT,12614,12669
long,A,2025-08-12 10:10:00+05:30,2025-08-12 10:25:00+05:30,24662.35,24634.122578468116,24634.122578468116,24634.122578468116,False,-28.23,19.65,50.85,STOP_LOSS,12761,12764
long,A,2025-08-13 10:10:00+05:30,2025-08-13 13:10:00+05:30,24580.5,24623.32263431748,24551.657465591958,24623.32263431748,True,42.82,57.55,41.6,TRAIL_SL,12836,12872
long,B,2025-08-18 09:40:00+05:30,2025-08-18 11:05:00+05:30,25001.6,24954.0187128739,24954.0187128739,24954.0187128739,False,-47.58,20.4,54.7,STOP_LOSS,12980,12997
short,B,2025-08-22 09:35:00+05:30,2025-08-22 09:40:00+05:30,24964.05,24979.807996405234,24979.807996405234,24979.807996405234,False,-15.76,5.4,17.2,STOP_LOSS,13279,13280
short,B,2025-08-26 09:35:00+05:30,2025-08-26 09:55:00+05:30,24766.3,24789.269294869213,24789.269294869213,24789.269294869213,False,-22.97,10.7,31.0,STOP_LOSS,13429,13433
short,A,2025-08-26 10:15:00+05:30,2025-08-26 11:25:00+05:30,24802.9,24820.6046519975,24820.6046519975,24820.6046519975,False,-17.7,37.75,30.55,STOP_LOSS,13437,13451
short,A,2025-08-28 09:55:00+05:30,2025-08-28 10:45:00+05:30,24592.45,24618.099369208947,24618.099369208947,24618.099369208947,False,-25.65,37.65,53.45,STOP_LOSS,13508,13518
short,A,2025-08-29 10:15:00+05:30,2025-08-29 10:20:00+05:30,24494.2,24513.803478411202,24513.803478411202,24513.803478411202,False,-19.6,0.8,23.9,STOP_LOSS,13587,13588
long,A,2025-09-02 10:20:00+05:30,2025-09-02 13:20:00+05:30,24720.25,24697.699291623518,24697.699291623518,24697.699291623518,False,-22.55,35.85,41.35,STOP_LOSS,13738,13774
short,A,2025-09-03 09:30:00+05:30,2025-09-03 10:05:00+05:30,24577.25,24603.461831061042,24603.461831061042,24603.461831061042,False,-26.21,28.85,36.7,STOP_LOSS,13803,13810
long,A,2025-09-04 10:20:00+05:30,2025-09-04 10:35:00+05:30,24873.75,24836.53535244608,24836.53535244608,24836.53535244608,False,-37.21,1.15,44.8,STOP_LOSS,13888,13891
short,A,2025-09-05 10:25:00+05:30,2025-09-05 12:25:00+05:30,24721.75,24656.750888557428,24751.139899965365,24656.750888557428,True,65.0,79.45,8.35,TRAIL_SL,13964,13988
long,A,2025-09-08 09:55:00+05:30,2025-09-08 13:15:00+05:30,24809.8,24861.027761777907,24780.088374071955,24861.027761777907,True,51.23,61.1,44.85,TRAIL_SL,14033,14073
long,B,2025-09-10 09:40:00+05:30,2025-09-10 11:15:00+05:30,25012.25,24981.274023816168,24981.274023816168,24981.274023816168,False,-30.98,23.45,32.4,STOP_LOSS,14180,14199
long,A,2025-09-17 10:10:00+05:30,2025-09-17 15:00:00+05:30,25314.15,25329.2,25293.297291377905,25293.297291377905,False,15.05,32.35,34.3,SOFT_EOD_EXIT,14561,14619
long,A,2025-09-18 10:10:00+05:30,2025-09-18 12:40:00+05:30,25408.0,25386.865765640203,25386.865765640203,25386.865765640203,False,-21.13,34.4,39.05,STOP_LOSS,14636,14666
short,A,2025-09-19 10:20:00+05:30,2025-09-19 13:25:00+05:30,25330.2,25344.179869328356,25344.179869328356,25344.179869328356,False,-13.98,43.9,17.3,STOP_LOSS,14713,14750
short,A,2025-09-22 09:30:00+05:30,2025-09-22 14:50:00+05:30,25303.15,25190.5362260871,25326.042282639493,25190.5362260871,True,112.61,152.1,28.55,TRAIL_SL,14778,14842
short,A,2025-09-23 10:00:00+05:30,2025-09-23 12:30:00+05:30,25152.7,25171.854061287053,25171.854061287053,25171.854061287053,False,-19.15,68.05,35.95,STOP_LOSS,14859,14889
short,A,2025-09-24 09:55:00+05:30,2025-09-24 13:00:00+05:30,25091.95,25111.124572185996,25111.124572185996,25111.124572185996,False,-19.17,64.5,33.5,STOP_LOSS,14933,14970
short,A,2025-09-25 10:20:00+05:30,2025-09-25 12:50:00+05:30,25042.3,24973.21580371762,25057.48402668205,24973.21580371762,True,69.08,82.75,11.5,TRAIL_SL,15013,15043
short,A,2025-09-26 09:45:00+05:30,2025-09-26 14:10:00+05:30,24813.9,24660.832818746036,24836.267316888658,24660.832818746036,True,153.07,175.5,12.3,TRAIL_SL,15081,15134
short,B,2025-09-29 11:45:00+05:30,2025-09-29 11:55:00+05:30,24643.5,24660.04078510995,24660.04078510995,24660.04078510995,False,-16.54,0.0,32.65,STOP_LOSS,15180,15182
short,A,2025-09-29 12:25:00+05:30,2025-09-29 13:00:00+05:30,24658.55,24674.160274322843,24674.160274322843,24674.160274322843,False,-15.61,52.35,23.85,STOP_LOSS,15188,15195
long,A,2025-10-01 12:25:00+05:30,2025-10-01 14:50:00+05:30,24777.2,24851.953453596416,24752.8821401246,24851.953453596416,True,74.75,90.75,30.15,TRAIL_SL,15338,15367
long,A,2025-10-07 10:20:00+05:30,2025-10-07 11:15:00+05:30,25173.2,25148.539907451093,25148.539907451093,25148.539907451093,False,-24.66,22.75,32.95,STOP_LOSS,15538,15549
short,A,2025-10-08 11:55:00+05:30,2025-10-08 12:50:00+05:30,25051.05,25065.427433510587,25065.427433510587,25065.427433510587,False,-14.38,42.55,24.1,STOP_LOSS,15632,15643
long,A,2025-10-09 11:50:00+05:30,2025-10-09 15:00:00+05:30,25152.85,25182.25,25125.999275810707,25125.999275810707,False,29.4,40.9,33.1,SOFT_EOD_EXIT,15706,15744
long,A,2025-10-10 10:05:00+05:30,2025-10-10 11:20:00+05:30,25256.65,25297.613703278785,25229.399838374266,25297.613703278785,True,40.96,58.9,7.9,TRAIL_SL,15760,15775
short,A,2025-10-13 09:40:00+05:30,2025-10-13 14:25:00+05:30,25216.25,25239.276170700334,25239.276170700334,25239.276170700334,False,-23.03,54.15,51.05,STOP_LOSS,15830,15887
short,A,2025-10-14 10:25:00+05:30,2025-10-14 11:35:00+05:30,25210.45,25146.0683107359,25229.437648604584,25146.0683107359,True,64.38,94.9,29.8,TRAIL_SL,15914,15928
short,A,2025-10-14 11:50:00+05:30,2025-10-14 12:45:00+05:30,25152.4,25081.362870960493,25167.605804930026,25081.362870960493,True,71.04,91.85,16.8,TRAIL_SL,15931,15942
short,A,2025-10-14 12:55:00+05:30,2025-10-14 13:30:00+05:30,25098.1,25115.00526944452,25115.00526944452,25115.00526944452,False,-16.91,32.45,31.35,STOP_LOSS,15944,15951
long,A,2025-10-15 11:35:00+05:30,2025-10-15 13:40:00+05:30,25304.15,25351.332077936466,25284.277750606867,25351.332077936466,True,47.18,61.0,21.45,TRAIL_SL,16003,16028
long,A,2025-10-16 10:10:00+05:30,2025-10-16 12:45:00+05:30,25423.45,25502.599270043305,25400.69400082845,25502.599270043305,True,79.15,93.25,5.9,TRAIL_SL,16061,16092
long,A,2025-10-17 11:40:00+05:30,2025-10-17 12:50:00+05:30,25743.35,25719.018074006082,25719.018074006082,25719.018074006082,False,-24.33,38.15,57.5,STOP_LOSS,16154,16168
long,A,2025-10-20 09:45:00+05:30,2025-10-20 11:15:00+05:30,25820.2,25866.07834409888,25764.320173241817,25866.07834409888,True,45.88,72.75,28.65,TRAIL_SL,16206,16224
long,A,2025-10-23 10:25:00+05:30,2025-10-23 13:30:00+05:30,26073.4,26045.744331669088,26045.744331669088,26045.744331669088,False,-27.66,30.8,53.1,STOP_LOSS,16301,16338
short,A,2025-10-24 09:40:00+05:30,2025-10-24 11:10:00+05:30,25903.5,25824.221417501412,25931.96790472284,25824.221417501412,True,79.28,107.7,0.65,TRAIL_SL,16367,16385
long,A,2025-10-29 09:35:00+05:30,2025-10-29 10:35:00+05:30,25965.2,26045.99653373647,25925.839432133133,26045.99653373647,True,80.8,99.35,4.9,TRAIL_SL,16591,16603
short,B,2025-10-30 09:40:00+05:30,2025-10-30 10:05:00+05:30,25921.55,25942.30425926717,25942.30425926717,25942.30425926717,False,-20.75,29.3,26.95,STOP_LOSS,16667,16672
short,A,2025-10-30 10:05:00+05:30,2025-10-30 11:20:00+05:30,25946.25,25966.634855356162,25966.634855356162,25966.634855356162,False,-20.38,34.3,28.75,STOP_LOSS,16672,16687
short,A,2025-10-31 11:30:00+05:30,2025-10-31 11:50:00+05:30,25795.75,25811.571826384836,25811.571826384836,25811.571826384836,False,-15.82,8.55,22.45,STOP_LOSS,16764,16768
short,A,2025-11-04 10:00:00+05:30,2025-11-04 14:35:00+05:30,25716.65,25624.293628286687,25732.645722760175,25624.293628286687,True,92.36,124.0,3.9,TRAIL_SL,16896,16951
short,B,2025-11-06 10:10:00+05:30,2025-11-06 11:00:00+05:30,25542.75,25564.421324011746,25564.421324011746,25564.421324011746,False,-21.67,22.0,30.65,STOP_LOSS,16973,16983
short,A,2025-11-07 09:45:00+05:30,2025-11-07 11:20:00+05:30,25389.6,25416.84606678175,25416.84606678175,25416.84606678175,False,-27.25,58.55,42.7,STOP_LOSS,17043,17062
short,A,2025-11-11 09:55:00+05:30,2025-11-11 12:00:00+05:30,25519.05,25537.944566610273,25537.944566610273,25537.944566610273,False,-18.89,69.8,22.05,STOP_LOSS,17195,17220
long,B,2025-11-12 09:40:00+05:30,2025-11-12 12:10:00+05:30,25844.75,25892.886569309943,25800.584122033713,25892.886569309943,True,48.14,63.1,14.8,TRAIL_SL,17267,17297
short,A,2025-11-13 09:40:00+05:30,2025-11-13 09:45:00+05:30,25857.0,25876.86632313896,25876.86632313896,25876.86632313896,False,-19.87,1.45,25.95,STOP_LOSS,17342,17343
short,A,2025-11-14 09:40:00+05:30,2025-11-14 10:15:00+05:30,25856.2,25797.20936545639,25883.030228118314,25797.20936545639,True,58.99,91.3,10.55,TRAIL_SL,17417,17424
short,A,2025-11-14 10:15:00+05:30,2025-11-14 10:50:00+05:30,25798.65,25823.453305891737,25823.453305891737,25823.453305891737,False,-24.8,46.95,39.15,STOP_LOSS,17424,17431
long,A,2025-11-17 10:00:00+05:30,2025-11-17 14:15:00+05:30,25954.1,26010.136200974797,25926.49992300652,26010.136200974797,True,56.04,69.15,39.0,TRAIL_SL,17496,17547
short,A,2025-11-19 09:40:00+05:30,2025-11-19 10:05:00+05:30,25909.3,25929.639870625997,25929.639870625997,25929.639870625997,False,-20.34,25.5,26.9,STOP_LOSS,17642,17647
long,A,2025-11-20 09:45:00+05:30,2025-11-20 11:45:00+05:30,26088.65,26140.426935926378,26060.632666206424,26140.426935926378,True,51.78,60.0,14.55,TRAIL_SL,17718,17742
short,A,2025-11-25 09:35:00+05:30,2025-11-25 10:05:00+05:30,25969.5,25990.91347498232,25990.91347498232,25990.91347498232,False,-21.41,17.4,36.35,STOP_LOSS,17941,17947
long,A,2025-11-26 11:40:00+05:30,2025-11-26 13:20:00+05:30,26121.05,26181.232465362045,26104.840562735688,26181.232465362045,True,60.18,74.35,4.35,TRAIL_SL,18041,18061
long,A,2025-11-27 09:35:00+05:30,2025-11-27 13:05:00+05:30,26249.55,26218.932631009207,26218.932631009207,26218.932631009207,False,-30.62,60.9,34.6,STOP_LOSS,18091,18133
long,A,2025-12-01 09:50:00+05:30,2025-12-01 10:50:00+05:30,26273.55,26244.11071864126,26244.11071864126,26244.11071864126,False,-29.44,17.3,44.6,STOP_LOSS,18244,18256
short,A,2025-12-02 10:25:00+05:30,2025-12-02 10:55:00+05:30,26078.8,26092.2033622572,26092.2033622572,26092.2033622572,False,-13.4,9.15,20.8,STOP_LOSS,18326,18332
short,B,2025-12-03 09:35:00+05:30,2025-12-03 09:55:00+05:30,25923.65,25944.289740119093,25944.289740119093,25944.289740119093,False,-20.64,1.8,29.15,STOP_LOSS,18391,18395
long,A,2025-12-05 11:30:00+05:30,2025-12-05 12:55:00+05:30,26131.1,26184.909683274545,26104.593942307067,26184.909683274545,True,53.81,71.5,9.6,TRAIL_SL,18564,18581
short,A,2025-12-08 10:20:00+05:30,2025-12-08 13:00:00+05:30,26101.65,26021.452209573887,26118.60852995268,26021.452209573887,True,80.2,97.15,2.25,TRAIL_SL,18625,18657
short,B,2025-12-09 09:35:00+05:30,2025-12-09 10:15:00+05:30,25764.0,25789.312859800277,25789.312859800277,25789.312859800277,False,-25.31,36.0,84.85,STOP_LOSS,18691,18699
short,A,2025-12-11 10:00:00+05:30,2025-12-11 10:05:00+05:30,25739.0,25763.69919092409,25763.69919092409,25763.69919092409,False,-24.7,5.6,35.1,STOP_LOSS,18846,18847
long,A,2025-12-12 10:00:00+05:30,2025-12-12 10:20:00+05:30,26001.65,25976.732819803972,25976.732819803972,25976.732819803972,False,-24.92,6.6,44.05,STOP_LOSS,18921,18925
short,A,2025-12-15 09:55:00+05:30,2025-12-15 10:25:00+05:30,25951.6,25969.99088842257,25969.99088842257,25969.99088842257,False,-18.39,14.1,26.5,STOP_LOSS,18995,19001
short,A,2025-12-16 09:50:00+05:30,2025-12-16 14:20:00+05:30,25942.0,25870.091603632973,25956.653986476136,25870.091603632973,True,71.91,93.6,0.85,TRAIL_SL,19069,19123
long,A,2025-12-19 10:10:00+05:30,2025-12-19 14:25:00+05:30,25935.6,25980.858095897147,25909.546631407775,25980.858095897147,True,45.26,57.75,30.0,TRAIL_SL,19298,19349
long,A,2025-12-22 10:25:00+05:30,2025-12-22 15:00:00+05:30,26124.85,26176.7,26105.705829869767,26105.705829869767,False,51.85,54.6,13.1,SOFT_EOD_EXIT,19376,19431
short,A,2025-12-26 10:25:00+05:30,2025-12-26 14:50:00+05:30,26091.75,26018.212237401705,26102.91253154601,26018.212237401705,True,73.54,83.15,5.85,TRAIL_SL,19601,19654
long,B,2026-01-02 09:40:00+05:30,2026-01-02 12:45:00+05:30,26248.05,26302.15787665512,26219.020303180965,26302.15787665512,True,54.11,64.35,13.0,TRAIL_SL,19967,20004
short,A,2026-01-06 09:30:00+05:30,2026-01-06 09:55:00+05:30,26215.05,26237.1488137646,26237.1488137646,26237.1488137646,False,-22.1,24.4,44.3,STOP_LOSS,20115,20120
short,A,2026-01-08 12:25:00+05:30,2026-01-08 15:00:00+05:30,25935.8,25868.15,25950.43155536229,25950.43155536229,False,67.65,67.65,10.4,SOFT_EOD_EXIT,20300,20331
short,A,2026-01-09 09:50:00+05:30,2026-01-09 12:00:00+05:30,25877.3,25754.539409558874,25907.512554068468,25754.539409558874,True,122.76,142.15,24.65,TRAIL_SL,20344,20370
short,A,2026-01-09 13:15:00+05:30,2026-01-09 15:00:00+05:30,25702.5,25679.45,25716.44004110764,25716.44004110764,False,23.05,79.5,27.9,SOFT_EOD_EXIT,20385,20406
short,A,2026-01-12 09:45:00+05:30,2026-01-12 11:45:00+05:30,25595.45,25488.32271267491,25623.67396415429,25488.32271267491,True,107.13,122.05,13.1,TRAIL_SL,20418,20442
short,A,2026-01-12 11:55:00+05:30,2026-01-12 12:05:00+05:30,25501.55,25515.947237197048,25515.947237197048,25515.947237197048,False,-14.4,5.35,28.9,STOP_LOSS,20444,20446
short,A,2026-01-13 13:20:00+05:30,2026-01-13 14:40:00+05:30,25673.2,25691.543230066756,25691.543230066756,25691.543230066756,False,-18.34,69.9,29.1,STOP_LOSS,20536,20552
long,B,2026-01-16 10:15:00+05:30,2026-01-16 11:40:00+05:30,25837.1,25799.04464188517,25799.04464188517,25799.04464188517,False,-38.06,36.4,39.95,STOP_LOSS,20649,20666
short,B,2026-01-19 09:35:00+05:30,2026-01-19 13:50:00+05:30,25556.5,25586.217134578725,25586.217134578725,25586.217134578725,False,-29.72,62.15,48.4,STOP_LOSS,20716,20767
short,B,2026-01-20 09:35:00+05:30,2026-01-20 10:15:00+05:30,25457.95,25481.5074533603,25481.5074533603,25481.5074533603,False,-23.56,25.35,34.05,STOP_LOSS,20791,20799
short,A,2026-01-20 10:15:00+05:30,2026-01-20 14:00:00+05:30,25485.7,25375.129422361817,25508.249752148444,25375.129422361817,True,110.57,136.15,18.3,TRAIL_SL,20799,20844
short,A,2026-01-21 09:30:00+05:30,2026-01-21 10:55:00+05:30,25242.85,24992.282343136743,25280.861767091057,24992.282343136743,True,250.57,323.05,8.45,TRAIL_SL,20865,20882
short,A,2026-01-21 11:30:00+05:30,2026-01-21 12:00:00+05:30,25043.65,25075.019895549376,25075.019895549376,25075.019895549376,False,-31.37,8.05,80.45,STOP_LOSS,20889,20895
