entry_time,exit_time,direction,entry_price,exit_price,stop_loss,peak_profit,pnl,exit_reason,month
2024-07-02 10:30:00+05:30,2024-07-02 12:45:00+05:30,long,24143.75,24070.2,24081.3146654123,38.70000000000073,-73.55,STOP_LOSS,2024-07
2024-07-08 12:30:00+05:30,2024-07-08 15:15:00+05:30,long,24289.55,24331.05,24228.90195201653,41.5,41.5,EOD_EXIT,2024-07
2024-07-10 10:15:00+05:30,2024-07-10 15:00:00+05:30,short,24238.0,24330.85,24322.833,43.20000000000073,-92.85,STOP_LOSS,2024-07
2024-07-18 13:15:00+05:30,2024-07-18 15:15:00+05:30,long,24731.6,24779.35,24665.3865675304,89.30000000000291,47.75,EOD_EXIT,2024-07
2024-07-19 11:30:00+05:30,2024-07-19 15:15:00+05:30,short,24637.4,24525.85,24650.624868477717,111.55000000000291,111.55,EOD_EXIT,2024-07
2024-07-30 12:15:00+05:30,2024-07-30 15:00:00+05:30,long,24950.95,24847.5,24863.621675000002,12.849999999998545,-103.45,STOP_LOSS,2024-07
2024-08-01 09:30:00+05:30,2024-08-01 15:15:00+05:30,long,25045.55,25006.0,24957.890574999998,8.0,-39.55,EOD_EXIT,2024-08
2024-08-08 10:30:00+05:30,2024-08-08 12:00:00+05:30,short,24196.7,24307.1,24281.388450000002,47.29999999999927,-110.4,STOP_LOSS,2024-08
2024-08-12 11:00:00+05:30,2024-08-12 14:45:00+05:30,long,24435.55,24349.0,24350.025575,14.900000000001455,-86.55,STOP_LOSS,2024-08
2024-08-29 12:30:00+05:30,2024-08-29 14:15:00+05:30,long,25163.0,25035.25,25074.9295,0.0,-127.75,STOP_LOSS,2024-08
2024-08-30 09:30:00+05:30,2024-08-30 15:15:00+05:30,long,25223.0,25247.0,25181.404897454013,29.150000000001455,24.0,EOD_EXIT,2024-08
2024-09-06 09:30:00+05:30,2024-09-06 15:15:00+05:30,short,25064.3,24868.5,25074.88724370051,246.0,195.8,EOD_EXIT,2024-09
