direction,entry_path,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,sr_tp,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,entry_idx,exit_idx,sr_notes
long,B,2024-12-05 12:20:00+05:30,2024-12-05 13:50:00+05:30,24605.55,24637.074999999997,24545.42312830146,24637.074999999997,24783.58,False,31.52,63.05,44.8,STOP_LOSS,38779,38797,TP=24784 RR=2.96 space=193pts opp_str=65 no_align
long,B,2024-12-05 14:25:00+05:30,2024-12-05 14:50:00+05:30,24827.7,24773.614458549044,24773.614458549044,24773.614458549044,24989.956624352875,False,-54.09,30.05,204.5,STOP_LOSS,38804,38809,TP=24990 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@24799(str=65)
short,B,2024-12-06 10:15:00+05:30,2024-12-06 10:20:00+05:30,24628.4,24665.46830015762,24665.46830015762,24665.46830015762,24518.07,False,-37.07,2.05,98.45,STOP_LOSS,38829,38830,TP=24518 RR=2.98 space=125pts opp_str=67 no_align
short,B,2024-12-20 09:55:00+05:30,2024-12-20 10:15:00+05:30,23847.9,23893.693042538544,23893.693042538544,23893.693042538544,23710.520872384375,False,-45.79,40.6,112.9,STOP_LOSS,39575,39579,TP=23711 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-01-01 09:45:00+05:30,2025-01-01 10:05:00+05:30,23570.65,23594.776668406797,23594.776668406797,23594.776668406797,23498.269994779614,False,-24.13,7.85,36.0,STOP_LOSS,40098,40102,TP=23498 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@23605(str=80)
short,B,2025-01-06 14:35:00+05:30,2025-01-06 14:45:00+05:30,23565.2,23590.653049790195,23590.653049790195,23590.653049790195,23488.84085062942,False,-25.45,13.3,45.5,STOP_LOSS,40381,40383,TP=23489 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@23605(str=80)
short,B,2025-01-10 09:45:00+05:30,2025-01-10 10:05:00+05:30,23419.3,23387.199999999997,23448.748535885836,23387.199999999997,23330.95439234249,False,32.1,74.95,13.85,STOP_LOSS,40623,40627,TP=23331 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-01-10 14:20:00+05:30,2025-01-10 15:00:00+05:30,23420.15,23398.85,23442.49243247222,23442.49243247222,23353.122702583347,False,21.3,23.3,25.95,EOD_EXIT,40678,40686,TP=23353 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-01-13 09:35:00+05:30,2025-01-13 10:00:00+05:30,23219.75,23257.94659775299,23257.94659775299,23257.94659775299,23105.160206741024,False,-38.2,23.3,54.85,STOP_LOSS,40696,40701,TP=23105 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-01-17 09:35:00+05:30,2025-01-17 10:25:00+05:30,23197.85,23228.113950822146,23228.113950822146,23228.113950822146,23107.058147533557,False,-30.26,27.25,66.3,STOP_LOSS,40996,41006,TP=23107 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-01-24 14:35:00+05:30,2025-01-24 14:55:00+05:30,23105.1,23077.55,23128.274633451252,23077.55,23035.576099646238,False,27.55,55.1,7.55,STOP_LOSS,41431,41435,TP=23036 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-01-27 10:15:00+05:30,2025-01-27 10:45:00+05:30,22900.5,22863.675,22929.64845318898,22863.675,22813.054640433056,False,36.83,73.65,9.0,STOP_LOSS,41454,41460,TP=22813 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-12 09:35:00+05:30,2025-02-12 10:30:00+05:30,22924.95,22861.65,22953.25057804948,22861.65,22840.04826585157,True,63.3,126.6,7.35,TRAIL_SL,42421,42432,TP=22840 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-14 12:00:00+05:30,2025-02-14 13:15:00+05:30,22850.1,22812.475,22878.703670091374,22812.475,22764.288989725872,False,37.62,75.25,16.85,STOP_LOSS,42600,42615,TP=22764 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-17 09:35:00+05:30,2025-02-17 10:25:00+05:30,22776.3,22817.185223871697,22817.185223871697,22817.185223871697,22653.644328384904,False,-40.89,36.1,51.55,STOP_LOSS,42646,42656,TP=22654 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-20 09:45:00+05:30,2025-02-20 09:50:00+05:30,22825.2,22851.319171516636,22851.319171516636,22851.319171516636,22746.8424854501,False,-26.12,1.8,43.2,STOP_LOSS,42873,42874,TP=22747 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-21 09:40:00+05:30,2025-02-21 10:30:00+05:30,22843.5,22788.4,22860.460971061755,22788.4,22792.61708681473,True,55.1,110.2,9.45,TRAIL_SL,42947,42957,TP=22793 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-24 09:35:00+05:30,2025-02-24 11:45:00+05:30,22586.25,22613.91814058164,22613.91814058164,22613.91814058164,22503.245578255075,False,-27.67,37.9,33.8,STOP_LOSS,43021,43047,TP=22503 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-28 09:35:00+05:30,2025-02-28 12:25:00+05:30,22266.5,22242.0,22296.62381975322,22242.0,22176.12854074035,False,24.5,49.0,34.0,STOP_LOSS,43246,43280,TP=22176 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-02-28 12:35:00+05:30,2025-02-28 13:45:00+05:30,22184.35,22144.75,22201.29096266151,22144.75,22133.527112015465,True,39.6,79.2,1.55,TRAIL_SL,43282,43296,TP=22134 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-03-03 09:55:00+05:30,2025-03-03 10:15:00+05:30,22067.5,22039.875,22097.988897400595,22039.875,21976.033307798214,False,27.62,55.25,4.7,STOP_LOSS,43325,43329,TP=21976 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-03-05 11:35:00+05:30,2025-03-05 12:55:00+05:30,22329.8,22362.35,22309.151949923704,22362.35,22803.75,True,32.55,65.1,9.35,TRAIL_SL,43495,43511,TP=22804 RR=22.95 space=489pts opp_str=68 no_align
long,B,2025-03-06 12:50:00+05:30,2025-03-06 14:25:00+05:30,22468.8,22498.875,22438.65887283326,22498.875,22803.75,True,30.08,60.15,22.35,TRAIL_SL,43585,43604,TP=22804 RR=11.11 space=350pts opp_str=68 no_align
long,B,2025-03-07 10:05:00+05:30,2025-03-07 11:25:00+05:30,22584.9,22609.35,22540.663785573815,22609.35,22803.75,False,24.45,48.9,17.05,STOP_LOSS,43627,43643,TP=22804 RR=4.95 space=234pts opp_str=68 no_align
long,B,2025-03-10 09:40:00+05:30,2025-03-10 10:25:00+05:30,22653.85,22619.488339967236,22619.488339967236,22619.488339967236,22803.75,False,-34.36,22.9,49.8,STOP_LOSS,43697,43706,TP=22804 RR=4.36 space=165pts opp_str=68 no_align
short,B,2025-03-13 11:50:00+05:30,2025-03-13 11:55:00+05:30,22404.8,22423.026191169763,22423.026191169763,22423.026191169763,22311.4,False,-18.23,1.65,27.8,STOP_LOSS,43948,43949,TP=22311 RR=5.12 space=108pts opp_str=67 SUP@22429(str=69)
long,B,2025-03-19 10:15:00+05:30,2025-03-19 15:00:00+05:30,22899.35,22919.4,22866.903638525346,22866.903638525346,22986.47,False,20.05,41.35,34.05,EOD_EXIT,44154,44211,TP=22986 RR=2.69 space=102pts opp_str=66 SUP@22865(str=76)
long,B,2025-03-21 09:35:00+05:30,2025-03-21 13:15:00+05:30,23247.5,23368.05,23212.478458263973,23368.05,23375.4,True,120.55,155.2,8.0,TRAIL_SL,44296,44340,TP=23375 RR=3.65 space=143pts opp_str=67 no_align
short,B,2025-04-07 09:35:00+05:30,2025-04-07 09:45:00+05:30,22036.05,22006.55,22152.431734000485,22006.55,21686.90479799854,False,29.5,76.3,18.3,STOP_LOSS,45046,45048,TP=21687 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-04-07 09:45:00+05:30,2025-04-07 10:25:00+05:30,22022.7,21960.5,22124.544946871476,21960.5,21717.165159385575,True,62.2,124.4,27.95,TRAIL_SL,45048,45056,TP=21717 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-04-07 12:00:00+05:30,2025-04-07 12:40:00+05:30,21938.1,21867.5,21968.488491716118,21867.5,21846.934524851637,True,70.6,141.2,8.65,TRAIL_SL,45075,45083,TP=21847 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-04-09 09:35:00+05:30,2025-04-09 09:40:00+05:30,22391.35,22433.45020069474,22433.45020069474,22433.45020069474,22265.04939791577,False,-42.1,17.3,76.5,STOP_LOSS,45196,45197,TP=22265 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-04-11 14:15:00+05:30,2025-04-11 14:40:00+05:30,22780.65,22800.189145000364,22800.189145000364,22800.189145000364,22691.75,False,-19.54,18.65,25.15,STOP_LOSS,45327,45332,TP=22692 RR=4.55 space=104pts opp_str=74 no_align
long,B,2025-04-16 14:15:00+05:30,2025-04-16 15:00:00+05:30,23421.35,23437.55,23391.408470525545,23391.408470525545,23515.7,False,16.2,16.2,25.65,EOD_EXIT,45477,45486,TP=23516 RR=3.15 space=109pts opp_str=74 no_align
long,B,2025-04-17 11:35:00+05:30,2025-04-17 14:20:00+05:30,23558.0,23822.55,23519.036101570007,23822.55,23674.89169528998,True,264.55,313.6,6.45,TRAIL_SL,45520,45553,TP=23675 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@23531(str=74)
long,B,2025-04-21 09:35:00+05:30,2025-04-21 13:15:00+05:30,24021.85,24164.75,23967.735657136796,24164.75,24184.19302858961,True,142.9,167.7,39.65,TRAIL_SL,45571,45615,TP=24184 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-04-23 09:45:00+05:30,2025-04-23 10:00:00+05:30,24340.45,24291.134349024545,24291.134349024545,24291.134349024545,24488.396952926367,False,-49.32,0.2,64.9,STOP_LOSS,45723,45726,TP=24488 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-04-25 09:55:00+05:30,2025-04-25 10:10:00+05:30,24080.3,24015.225,24113.77996346259,24015.225,23728.5,True,65.08,130.15,0.35,TRAIL_SL,45875,45878,TP=23728 RR=10.51 space=367pts opp_str=73 no_align
short,B,2025-04-25 10:10:00+05:30,2025-04-25 10:45:00+05:30,24033.65,23971.125,24076.711616215503,23971.125,23728.5,True,62.53,125.05,10.0,TRAIL_SL,45878,45885,TP=23728 RR=7.09 space=320pts opp_str=73 no_align
short,B,2025-04-25 11:30:00+05:30,2025-04-25 11:35:00+05:30,23890.7,23920.412687974425,23920.412687974425,23920.412687974425,23728.5,False,-29.71,4.6,32.5,STOP_LOSS,45894,45895,TP=23728 RR=5.46 space=177pts opp_str=73 no_align
long,B,2025-04-28 12:15:00+05:30,2025-04-28 14:35:00+05:30,24327.65,24298.12176554445,24298.12176554445,24298.12176554445,24416.23470336666,False,-29.53,27.45,46.75,STOP_LOSS,45978,46006,TP=24416 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-05-02 09:35:00+05:30,2025-05-02 10:15:00+05:30,24538.85,24564.0,24474.202974829204,24564.0,24732.791075512385,False,25.15,50.3,24.3,STOP_LOSS,46171,46179,TP=24733 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-05-05 09:45:00+05:30,2025-05-05 10:10:00+05:30,24454.0,24482.65,24406.935393293927,24482.65,24595.19382011822,True,28.65,57.3,4.6,TRAIL_SL,46248,46253,TP=24595 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-05-09 09:50:00+05:30,2025-05-09 10:10:00+05:30,24032.3,23990.75,24076.87740568756,23990.75,23661.65,False,41.55,83.1,31.15,STOP_LOSS,46549,46553,TP=23662 RR=8.31 space=386pts opp_str=67 SUP@24072(str=65)
long,B,2025-05-12 10:15:00+05:30,2025-05-12 11:55:00+05:30,24691.05,24718.4,24638.072337041376,24718.4,24849.98298887587,False,27.35,54.7,21.95,STOP_LOSS,46629,46649,TP=24850 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-05-12 12:30:00+05:30,2025-05-12 15:00:00+05:30,24786.3,24909.2,24756.028721114202,24859.85,24877.113836657387,True,122.9,144.1,13.95,EOD_EXIT,46656,46686,TP=24877 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-05-15 13:10:00+05:30,2025-05-15 15:00:00+05:30,24886.3,25079.85,24817.690097979255,25048.25,25092.129706062235,True,193.55,229.95,37.5,EOD_EXIT,46889,46911,TP=25092 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-05-26 09:45:00+05:30,2025-05-26 10:15:00+05:30,25063.05,25022.692011734845,25022.692011734845,25022.692011734845,25184.12396479546,False,-40.36,10.85,48.8,STOP_LOSS,47373,47379,TP=25184 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@25035(str=68)
long,B,2025-06-09 09:40:00+05:30,2025-06-09 15:00:00+05:30,25108.4,25102.2,25071.269247107426,25071.269247107426,25219.79225867773,False,-6.2,34.3,24.9,EOD_EXIT,48122,48186,TP=25220 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-06-26 09:50:00+05:30,2025-06-26 10:05:00+05:30,25392.15,25415.025,25359.04325805602,25415.025,25491.470225831945,False,22.88,45.75,7.6,STOP_LOSS,49099,49102,TP=25491 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-06-26 14:15:00+05:30,2025-06-26 15:00:00+05:30,25523.15,25560.25,25487.54031308711,25487.54031308711,25629.979060738675,False,37.1,40.1,42.8,EOD_EXIT,49152,49161,TP=25630 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-06-30 09:45:00+05:30,2025-06-30 10:15:00+05:30,25569.4,25588.454265706554,25588.454265706554,25588.454265706554,25212.75,False,-19.05,25.7,30.6,STOP_LOSS,49248,49254,TP=25213 RR=18.72 space=372pts opp_str=70 no_align
short,B,2025-07-03 14:30:00+05:30,2025-07-03 15:00:00+05:30,25426.3,25399.45,25445.139141060157,25445.139141060157,25212.75,False,26.85,41.95,22.3,EOD_EXIT,49530,49536,TP=25213 RR=11.34 space=229pts opp_str=65 no_align
short,B,2025-07-11 10:00:00+05:30,2025-07-11 12:30:00+05:30,25258.9,25174.15,25277.35899366115,25174.15,25178.65,True,84.75,122.15,12.6,TRAIL_SL,49926,49956,TP=25179 RR=4.35 space=95pts opp_str=66 no_align
short,B,2025-08-07 09:55:00+05:30,2025-08-07 11:35:00+05:30,24481.35,24434.449999999997,24499.779009169502,24434.449999999997,24426.06297249149,False,46.9,93.8,6.5,STOP_LOSS,51350,51370,TP=24426 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-08-08 10:05:00+05:30,2025-08-08 12:25:00+05:30,24451.2,24426.725,24470.463196764966,24426.725,24393.410409705102,False,24.48,48.95,30.05,STOP_LOSS,51427,51455,TP=24393 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-09-17 09:35:00+05:30,2025-09-17 10:35:00+05:30,25338.35,25328.55,25306.165665575198,25306.165665575198,25434.9030032744,False,-9.8,3.8,32.9,NO_PROGRESS,53371,53383,TP=25435 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-10-16 09:45:00+05:30,2025-10-16 15:00:00+05:30,25437.85,25599.4,25411.109576477615,25576.55,25518.07127056715,True,161.55,187.55,20.3,EOD_EXIT,54873,54936,TP=25518 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-10-17 10:05:00+05:30,2025-10-17 12:45:00+05:30,25660.25,25745.5,25625.256394340446,25745.5,25765.230816978663,True,85.25,121.25,2.25,TRAIL_SL,54952,54984,TP=25765 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2025-10-23 10:05:00+05:30,2025-10-23 10:50:00+05:30,26088.65,26053.657388773066,26053.657388773066,26053.657388773066,26193.627833680806,False,-34.99,11.05,41.05,STOP_LOSS,55114,55123,TP=26194 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2025-10-24 10:15:00+05:30,2025-10-24 11:35:00+05:30,25833.95,25808.85,25857.432119978963,25808.85,25637.93,False,25.1,50.2,10.9,STOP_LOSS,55191,55207,TP=25638 RR=8.35 space=211pts opp_str=69 no_align
long,B,2025-10-29 10:25:00+05:30,2025-10-29 13:45:00+05:30,26042.5,26070.175,26012.13661631493,26070.175,26133.590151055214,True,27.67,55.35,34.6,TRAIL_SL,55418,55458,TP=26134 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@26006(str=64)
short,B,2025-11-06 10:10:00+05:30,2025-11-06 11:00:00+05:30,25542.75,25564.421324011746,25564.421324011746,25564.421324011746,25280.37,False,-21.67,22.0,30.65,STOP_LOSS,55790,55800,TP=25280 RR=12.11 space=277pts opp_str=66 no_align
long,B,2025-12-01 09:35:00+05:30,2025-12-01 09:50:00+05:30,26311.0,26282.600648800297,26282.600648800297,26282.600648800297,26396.19805359911,False,-28.4,3.7,41.0,STOP_LOSS,57058,57061,TP=26396 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2026-01-05 10:20:00+05:30,2026-01-05 11:20:00+05:30,26367.7,26320.75,26337.78879144573,26337.78879144573,26457.43362566281,False,-46.95,5.5,47.3,NO_PROGRESS,58867,58879,TP=26457 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-01-12 11:30:00+05:30,2026-01-12 11:50:00+05:30,25475.0,25491.653390843643,25491.653390843643,25491.653390843643,25282.3,False,-16.65,1.6,24.95,STOP_LOSS,59256,59260,TP=25282 RR=11.57 space=208pts opp_str=51 no_align
short,B,2026-01-21 09:35:00+05:30,2026-01-21 11:10:00+05:30,25189.45,25035.8,25228.703531478917,25035.8,25071.689405563247,True,153.65,269.65,34.3,TRAIL_SL,59683,59702,TP=25072 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-01-22 11:40:00+05:30,2026-01-22 12:10:00+05:30,25206.85,25232.638308270172,25232.638308270172,25232.638308270172,25129.48507518948,False,-25.79,29.0,34.65,STOP_LOSS,59783,59789,TP=25129 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-01-23 13:20:00+05:30,2026-01-23 14:30:00+05:30,25128.0,25080.25,25148.34459185703,25080.25,25066.966224428917,True,47.75,87.0,20.25,TRAIL_SL,59878,59892,TP=25067 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-02-01 12:25:00+05:30,2026-02-01 12:35:00+05:30,24906.25,24739.0,24974.773120138307,24739.0,24700.68063958508,False,167.25,334.5,108.9,STOP_LOSS,60242,60244,TP=24701 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-02-01 12:45:00+05:30,2026-02-01 12:55:00+05:30,24971.9,25066.92838931892,25066.92838931892,25066.92838931892,24686.81483204325,False,-95.03,22.75,124.6,STOP_LOSS,60246,60248,TP=24687 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@24998(str=64)
short,B,2026-02-02 10:00:00+05:30,2026-02-02 11:30:00+05:30,24816.65,24748.025,24862.669345920043,24748.025,24678.591962239876,True,68.62,137.25,57.0,TRAIL_SL,60288,60306,TP=24679 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-02-06 09:40:00+05:30,2026-02-06 09:45:00+05:30,25526.3,25547.13268128356,25547.13268128356,25547.13268128356,25266.92,False,-20.83,0.0,42.7,STOP_LOSS,60584,60585,TP=25267 RR=12.45 space=274pts opp_str=77 SUP@25564(str=73)
short,B,2026-02-13 09:35:00+05:30,2026-02-13 10:35:00+05:30,25538.3,25568.3932715097,25568.3932715097,25568.3932715097,25333.7,False,-30.09,25.0,43.35,STOP_LOSS,60958,60970,TP=25334 RR=6.80 space=220pts opp_str=68 SUP@25564(str=70)
short,B,2026-02-19 14:40:00+05:30,2026-02-19 15:00:00+05:30,25518.2,25504.65,25540.43260970578,25540.43260970578,25333.7,False,13.55,52.4,17.2,EOD_EXIT,61319,61323,TP=25334 RR=8.30 space=200pts opp_str=68 no_align
short,B,2026-03-02 09:35:00+05:30,2026-03-02 09:55:00+05:30,24949.8,24916.5,25014.087487024608,24916.5,24756.937538926173,False,33.3,66.6,39.55,STOP_LOSS,61783,61787,TP=24757 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-02 10:00:00+05:30,2026-03-02 11:05:00+05:30,24898.25,24855.25,24951.052156141337,24855.25,24739.84353157599,True,43.0,86.0,11.35,TRAIL_SL,61788,61801,TP=24740 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-02 12:00:00+05:30,2026-03-02 14:05:00+05:30,24773.7,24688.6,24792.175727685848,24688.6,24718.272816942455,True,85.1,170.2,7.5,TRAIL_SL,61812,61837,TP=24718 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-04 09:55:00+05:30,2026-03-04 10:10:00+05:30,24325.9,24375.890334719057,24375.890334719057,24375.890334719057,24175.928995842834,False,-49.99,20.5,88.9,STOP_LOSS,61862,61865,TP=24176 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-06 09:55:00+05:30,2026-03-06 10:15:00+05:30,24625.15,24657.575415571184,24657.575415571184,24657.575415571184,24527.873753286454,False,-32.43,8.2,50.3,STOP_LOSS,62012,62016,TP=24528 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-09 09:40:00+05:30,2026-03-09 10:05:00+05:30,23735.65,23800.35035999127,23800.35035999127,23800.35035999127,23541.5489200262,False,-64.7,23.8,77.45,STOP_LOSS,62084,62089,TP=23542 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-11 09:50:00+05:30,2026-03-11 10:55:00+05:30,24148.55,24098.8,24178.234697693762,24098.8,24059.495906918713,True,49.75,99.5,22.0,TRAIL_SL,62236,62249,TP=24059 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-11 11:30:00+05:30,2026-03-11 13:20:00+05:30,24001.2,23957.325,24023.90477414952,23957.325,23933.085677551444,False,43.88,87.75,23.0,STOP_LOSS,62256,62278,TP=23933 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-11 14:20:00+05:30,2026-03-11 14:25:00+05:30,23900.1,23920.30564593574,23920.30564593574,23920.30564593574,23839.48306219278,False,-20.21,8.1,74.5,STOP_LOSS,62290,62291,TP=23839 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-12 09:35:00+05:30,2026-03-12 09:45:00+05:30,23572.85,23612.19575805708,23612.19575805708,23612.19575805708,23454.812725828753,False,-39.35,3.45,51.7,STOP_LOSS,62308,62310,TP=23455 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-13 09:40:00+05:30,2026-03-13 10:55:00+05:30,23425.25,23365.0,23462.824573786635,23365.0,23312.5262786401,True,60.25,119.5,1.6,TRAIL_SL,62384,62399,TP=23313 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-13 12:20:00+05:30,2026-03-13 12:45:00+05:30,23269.05,23231.3,23291.136540549487,23231.3,23202.790378351536,False,37.75,75.5,22.2,STOP_LOSS,62416,62421,TP=23203 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-13 13:05:00+05:30,2026-03-13 13:25:00+05:30,23197.15,23166.825,23220.669656950125,23166.825,23126.591029149626,False,30.33,60.65,13.05,STOP_LOSS,62425,62429,TP=23127 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-16 10:20:00+05:30,2026-03-16 10:55:00+05:30,23056.7,23020.925000000003,23092.20916318375,23020.925000000003,22950.172510448756,True,35.77,101.45,20.05,TRAIL_SL,62467,62474,TP=22950 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-19 09:35:00+05:30,2026-03-19 10:20:00+05:30,23257.25,23230.65,23314.3330906321,23230.65,23086.0007281037,False,26.6,53.2,24.4,STOP_LOSS,62683,62692,TP=23086 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-19 13:20:00+05:30,2026-03-19 13:35:00+05:30,23182.75,23203.068121573328,23203.068121573328,23203.068121573328,23121.795635280017,False,-20.32,10.6,21.75,STOP_LOSS,62728,62731,TP=23122 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-20 12:20:00+05:30,2026-03-20 12:35:00+05:30,23155.05,23179.365504274912,23179.365504274912,23179.365504274912,23082.103487175264,False,-24.32,34.7,36.7,STOP_LOSS,62791,62794,TP=23082 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-23 09:40:00+05:30,2026-03-23 13:35:00+05:30,22706.4,22517.55,22756.503717835527,22517.55,22556.08884649343,True,188.85,235.15,0.25,TRAIL_SL,62834,62881,TP=22556 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-27 09:50:00+05:30,2026-03-27 10:25:00+05:30,23015.35,22991.324999999997,23049.977476778826,22991.324999999997,22911.46756966352,False,24.03,48.05,19.6,STOP_LOSS,63061,63068,TP=22911 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-27 14:30:00+05:30,2026-03-27 15:00:00+05:30,22856.7,22831.3,22876.96551330675,22876.96551330675,22795.90346007975,False,25.4,43.05,12.5,EOD_EXIT,63117,63123,TP=22796 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-30 09:45:00+05:30,2026-03-30 11:35:00+05:30,22630.45,22511.3,22680.97099514572,22511.3,22478.887014562843,True,119.15,176.45,35.05,TRAIL_SL,63135,63157,TP=22479 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-03-30 14:15:00+05:30,2026-03-30 15:00:00+05:30,22411.55,22291.2,22434.304631530296,22374.675,22343.286105409108,True,120.35,127.7,20.3,EOD_EXIT,63189,63198,TP=22343 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-04-02 09:35:00+05:30,2026-04-02 10:10:00+05:30,22251.45,22217.725,22301.71108017142,22217.725,22100.666759485746,False,33.73,68.9,26.65,STOP_LOSS,63283,63290,TP=22101 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2026-04-02 10:15:00+05:30,2026-04-02 10:55:00+05:30,22206.55,22242.532615409364,22242.532615409364,22242.532615409364,22098.602153771903,False,-35.98,17.6,42.95,STOP_LOSS,63291,63299,TP=22099 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2026-04-08 09:35:00+05:30,2026-04-08 09:50:00+05:30,23913.35,23937.225,23797.994388499174,23937.225,24902.32,False,23.88,47.9,13.85,STOP_LOSS,63508,63511,TP=24902 RR=8.57 space=1004pts opp_str=66 no_align
long,B,2026-04-08 09:50:00+05:30,2026-04-08 11:25:00+05:30,23922.05,23979.25,23830.861484898574,23976.3,24902.32,True,57.2,91.95,52.95,EOD_EXIT,63511,63530,TP=24902 RR=10.75 space=995pts opp_str=66 no_align
