direction,entry_path,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,sr_tp,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,entry_idx,exit_idx,sr_notes
short,B,2018-10-24 14:15:00+05:30,2018-10-24 14:25:00+05:30,10133.7,10148.734147530531,10148.734147530531,10148.734147530531,10088.597557408408,False,-15.03,5.6,25.75,STOP_LOSS,70016,70018,TP=10089 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2018-10-26 09:35:00+05:30,2018-10-26 09:40:00+05:30,10007.5,10024.211167206278,10024.211167206278,10024.211167206278,9957.366498381167,False,-16.71,0.5,26.6,STOP_LOSS,70110,70111,TP=9957 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2018-11-02 09:50:00+05:30,2018-11-02 10:45:00+05:30,10522.6,10545.650000000001,10499.60468824619,10545.650000000001,10909.32,True,23.05,46.1,0.95,TRAIL_SL,70488,70499,TP=10909 RR=16.82 space=402pts opp_str=56 SUP@10485(str=57)
long,B,2019-01-21 09:50:00+05:30,2019-01-21 15:00:00+05:30,10973.3,10974.05,10954.579820456853,10954.579820456853,11029.46053862944,False,0.75,13.9,22.75,EOD_EXIT,74388,74450,TP=11029 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2019-02-01 13:10:00+05:30,2019-02-01 13:25:00+05:30,10979.95,10953.518764996965,10953.518764996965,10953.518764996965,11059.243705009108,False,-26.43,2.0,37.3,STOP_LOSS,75103,75106,TP=11059 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@10955(str=64)
long,B,2019-03-11 09:35:00+05:30,2019-03-11 14:10:00+05:30,11126.65,11147.3,11109.682367773788,11147.3,11177.552896678633,True,20.65,42.55,4.7,TRAIL_SL,76935,76990,TP=11178 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2019-03-15 09:35:00+05:30,2019-03-15 10:35:00+05:30,11422.25,11414.95,11405.410482706338,11405.410482706338,11472.768551880983,False,-7.3,5.6,13.0,NO_PROGRESS,77235,77247,TP=11473 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2019-05-23 09:50:00+05:30,2019-05-23 10:50:00+05:30,11955.05,11998.025,11916.581776488822,11998.025,12070.454670533534,True,42.98,85.95,22.75,TRAIL_SL,80538,80550,TP=12070 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2019-05-23 11:45:00+05:30,2019-05-23 12:45:00+05:30,11860.25,11819.7,11881.75928201739,11819.7,11787.21,True,40.55,81.1,12.15,TRAIL_SL,80561,80573,TP=11787 RR=3.40 space=88pts opp_str=61 no_align
short,B,2019-07-08 14:20:00+05:30,2019-07-08 14:25:00+05:30,11524.55,11536.29337650446,11536.29337650446,11536.29337650446,11440.6,False,-11.74,0.2,20.85,STOP_LOSS,82917,82918,TP=11441 RR=7.15 space=99pts opp_str=44 no_align
short,B,2019-08-01 14:45:00+05:30,2019-08-01 14:50:00+05:30,10896.5,10908.610084400667,10908.610084400667,10908.610084400667,10860.169746798,False,-12.11,1.1,26.0,STOP_LOSS,84272,84273,TP=10860 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2019-08-05 09:35:00+05:30,2019-08-05 11:35:00+05:30,10818.15,10841.573033347964,10841.573033347964,10841.573033347964,10747.880899956104,False,-23.42,35.4,32.1,STOP_LOSS,84360,84384,TP=10748 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2019-08-23 09:35:00+05:30,2019-08-23 09:45:00+05:30,10640.4,10657.784961797495,10657.784961797495,10657.784961797495,10588.245114607515,False,-17.38,2.65,23.75,STOP_LOSS,85260,85262,TP=10588 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2019-09-20 14:15:00+05:30,2019-09-20 14:25:00+05:30,11360.1,11334.255424996085,11334.255424996085,11334.255424996085,11519.28,False,-25.84,21.05,60.45,STOP_LOSS,86666,86668,TP=11519 RR=6.16 space=174pts opp_str=54 no_align
short,B,2019-09-25 09:35:00+05:30,2019-09-25 09:50:00+05:30,11492.4,11508.518507354087,11508.518507354087,11508.518507354087,11317.43,False,-16.12,1.7,26.6,STOP_LOSS,86833,86836,TP=11317 RR=10.86 space=190pts opp_str=55 no_align
short,B,2019-09-26 12:15:00+05:30,2019-09-26 12:20:00+05:30,11502.2,11515.668355747448,11515.668355747448,11515.668355747448,11317.43,False,-13.47,3.85,22.35,STOP_LOSS,86940,86941,TP=11317 RR=13.72 space=200pts opp_str=55 SUP@11534(str=54)
short,B,2019-09-30 09:35:00+05:30,2019-09-30 14:15:00+05:30,11431.65,11446.183550014543,11446.183550014543,11446.183550014543,11356.25,False,-14.53,40.4,36.3,STOP_LOSS,87058,87114,TP=11356 RR=5.19 space=90pts opp_str=63 SUP@11466(str=66)
short,B,2020-02-01 13:25:00+05:30,2020-02-01 13:50:00+05:30,11774.9,11746.325,11812.663076683746,11746.325,11661.610769948762,False,28.57,57.15,48.25,STOP_LOSS,93404,93409,TP=11662 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-02-01 14:35:00+05:30,2020-02-01 15:00:00+05:30,11770.8,11715.85,11797.612581191363,11738.325,11690.362256425908,True,54.95,86.9,8.8,EOD_EXIT,93418,93423,TP=11690 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-02-27 09:35:00+05:30,2020-02-27 10:55:00+05:30,11593.2,11563.4,11608.440535935772,11563.4,11547.478392192686,True,29.8,56.25,8.55,TRAIL_SL,94708,94724,TP=11547 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-02-28 09:35:00+05:30,2020-02-28 12:30:00+05:30,11295.5,11265.325,11327.422770579788,11265.325,11199.73168826064,True,30.17,60.35,26.9,TRAIL_SL,94783,94818,TP=11200 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-02-28 14:50:00+05:30,2020-02-28 15:00:00+05:30,11223.8,11202.15,11239.26564543564,11239.26564543564,11177.403063693078,False,21.65,43.4,0.0,EOD_EXIT,94846,94848,TP=11177 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-02 14:35:00+05:30,2020-03-02 15:00:00+05:30,11334.25,11163.95,11350.710525446775,11297.525,11284.868423659675,True,170.3,170.3,10.15,EOD_EXIT,94918,94923,TP=11285 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-04 13:05:00+05:30,2020-03-04 14:15:00+05:30,11183.8,11133.525,11201.078892279296,11133.525,11131.96332316211,True,50.27,100.55,10.25,TRAIL_SL,95050,95064,TP=11132 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-05 14:35:00+05:30,2020-03-05 14:40:00+05:30,11271.25,11288.131484234853,11288.131484234853,11288.131484234853,11220.605547295441,False,-16.88,6.05,29.2,STOP_LOSS,95143,95144,TP=11221 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-06 10:20:00+05:30,2020-03-06 12:30:00+05:30,10916.55,10942.978963309339,10942.978963309339,10942.978963309339,10837.263110071981,False,-26.43,37.1,39.15,STOP_LOSS,95167,95193,TP=10837 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-09 09:35:00+05:30,2020-03-09 10:15:00+05:30,10605.2,10580.325,10639.489717902094,10580.325,10502.33084629372,True,24.88,49.75,10.0,TRAIL_SL,95233,95241,TP=10502 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-09 12:45:00+05:30,2020-03-09 13:00:00+05:30,10479.15,10421.599999999999,10492.512657755122,10421.599999999999,10439.062026734633,True,57.55,115.1,9.75,TRAIL_SL,95271,95274,TP=10439 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-09 13:00:00+05:30,2020-03-09 13:45:00+05:30,10422.4,10358.825,10446.180906396445,10358.825,10351.057280810663,True,63.57,127.15,4.7,TRAIL_SL,95274,95283,TP=10351 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-11 10:15:00+05:30,2020-03-11 11:00:00+05:30,10398.15,10425.190501078661,10425.190501078661,10425.190501078661,10317.028496764015,False,-27.04,29.0,40.25,STOP_LOSS,95316,95325,TP=10317 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-12 09:35:00+05:30,2020-03-12 12:15:00+05:30,9959.35,9743.85,10009.760763677628,9743.85,9808.117708967115,True,215.5,309.2,9.75,TRAIL_SL,95383,95415,TP=9808 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-12 14:20:00+05:30,2020-03-12 15:00:00+05:30,9669.8,9562.5,9696.111897315397,9589.099999999999,9590.864308053808,True,107.3,161.4,21.75,EOD_EXIT,95440,95448,TP=9591 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-13 10:05:00+05:30,2020-03-13 10:20:00+05:30,8542.8,8602.717524730302,8602.717524730302,8602.717524730302,8363.04742580909,False,-59.92,12.65,621.35,STOP_LOSS,95464,95467,TP=8363 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-16 14:15:00+05:30,2020-03-16 14:25:00+05:30,9259.65,9233.75,9290.929900856267,9233.75,9165.8102974312,True,25.9,51.8,56.9,TRAIL_SL,95589,95591,TP=9166 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-16 14:30:00+05:30,2020-03-16 14:45:00+05:30,9252.5,9292.60872360925,9292.60872360925,9292.60872360925,9132.173829172252,False,-40.11,0.0,61.9,STOP_LOSS,95592,95595,TP=9132 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-18 09:35:00+05:30,2020-03-18 10:20:00+05:30,8949.65,8878.55,8994.758484651327,8878.55,8814.324546046017,True,71.1,142.2,39.0,TRAIL_SL,95683,95692,TP=8814 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-18 11:30:00+05:30,2020-03-18 12:15:00+05:30,8783.15,8708.849999999999,8812.91851045526,8708.849999999999,8693.84446863422,True,74.3,148.6,3.0,TRAIL_SL,95706,95715,TP=8694 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-18 12:20:00+05:30,2020-03-18 12:40:00+05:30,8665.95,8635.8,8700.974837615331,8635.8,8560.875487154008,True,30.15,60.3,33.05,TRAIL_SL,95716,95720,TP=8561 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-19 09:50:00+05:30,2020-03-19 10:10:00+05:30,7929.25,7991.4217571712525,7991.4217571712525,7991.4217571712525,7742.734728486242,False,-62.17,0.0,144.8,STOP_LOSS,95761,95765,TP=7743 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-03-20 14:50:00+05:30,2020-03-20 15:00:00+05:30,8689.65,8750.9,8594.956527198641,8690.65,9150.35,True,61.25,62.65,13.9,EOD_EXIT,95896,95898,TP=9150 RR=4.87 space=476pts opp_str=59 no_align
short,B,2020-03-23 09:35:00+05:30,2020-03-23 10:40:00+05:30,7952.4,7908.0,8040.272411195593,7908.0,7688.782766413218,True,44.4,59.35,403.15,TRAIL_SL,95908,95921,TP=7689 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-23 11:30:00+05:30,2020-03-23 11:35:00+05:30,7731.5,7777.7048637502585,7777.7048637502585,7777.7048637502585,7592.8854087492255,False,-46.2,19.75,75.3,STOP_LOSS,95931,95932,TP=7593 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-25 09:40:00+05:30,2020-03-25 09:55:00+05:30,7767.9,7741.424999999999,7825.314708523818,7741.424999999999,7595.655874428544,True,26.48,52.95,16.95,TRAIL_SL,96059,96062,TP=7596 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-25 09:55:00+05:30,2020-03-25 10:25:00+05:30,7752.2,7802.024604333876,7802.024604333876,7802.024604333876,7602.726186998373,False,-49.82,2.5,88.4,STOP_LOSS,96062,96068,TP=7603 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-03-30 14:40:00+05:30,2020-03-30 15:00:00+05:30,8319.25,8263.05,8341.652066686802,8284.6,8193.4,True,56.2,74.8,2.55,EOD_EXIT,96344,96348,TP=8193 RR=5.62 space=141pts opp_str=74 SUP@8356(str=71)
short,B,2020-04-03 09:35:00+05:30,2020-04-03 09:45:00+05:30,8126.25,8156.315921801302,8156.315921801302,8156.315921801302,8048.8,False,-30.07,0.0,73.7,STOP_LOSS,96508,96510,TP=8049 RR=2.58 space=92pts opp_str=70 no_align
long,B,2020-04-08 10:20:00+05:30,2020-04-08 10:45:00+05:30,9102.3,9036.74500607658,9036.74500607658,9036.74500607658,9388.6,False,-65.55,28.2,114.8,STOP_LOSS,96667,96672,TP=9389 RR=4.37 space=301pts opp_str=68 no_align
long,B,2020-04-15 09:35:00+05:30,2020-04-15 11:40:00+05:30,9165.05,9223.35,9118.052922339175,9223.35,9306.04123298247,True,58.3,95.5,20.95,TRAIL_SL,96883,96908,TP=9306 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@9130(str=74)
long,B,2020-04-29 14:35:00+05:30,2020-04-29 15:00:00+05:30,9569.75,9573.1,9552.72852502081,9570.75,9620.814424937573,True,3.35,29.55,14.85,EOD_EXIT,97693,97698,TP=9621 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-04-30 09:55:00+05:30,2020-04-30 10:35:00+05:30,9812.6,9836.0,9779.146209322655,9836.0,9912.961372032036,True,23.4,46.8,1.1,TRAIL_SL,97712,97720,TP=9913 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-06-04 09:35:00+05:30,2020-06-04 09:40:00+05:30,10023.25,10045.581876633243,10045.581876633243,10045.581876633243,9856.15,False,-22.33,0.0,26.2,STOP_LOSS,99433,99434,TP=9856 RR=7.48 space=182pts opp_str=74 no_align
short,B,2020-06-08 12:45:00+05:30,2020-06-08 13:35:00+05:30,10207.85,10178.95,10224.586087444182,10178.95,9856.15,True,28.9,57.8,17.6,TRAIL_SL,99621,99631,TP=9856 RR=21.01 space=367pts opp_str=74 no_align
short,B,2020-06-08 14:15:00+05:30,2020-06-08 14:25:00+05:30,10139.05,10158.401168657088,10158.401168657088,10158.401168657088,9856.15,False,-19.35,17.95,31.6,STOP_LOSS,99639,99641,TP=9856 RR=14.62 space=298pts opp_str=74 no_align
short,B,2020-06-11 14:35:00+05:30,2020-06-11 15:00:00+05:30,9912.2,9910.9,9927.79539265049,9927.79539265049,9748.35,False,1.3,11.7,15.6,EOD_EXIT,99868,99873,TP=9748 RR=10.51 space=179pts opp_str=68 SUP@9937(str=68)
short,B,2020-06-15 10:15:00+05:30,2020-06-15 11:45:00+05:30,9842.3,9781.2,9861.830244413484,9781.2,9748.35,True,61.1,95.0,5.1,TRAIL_SL,99966,99984,TP=9748 RR=4.81 space=109pts opp_str=68 no_align
long,B,2020-06-22 09:45:00+05:30,2020-06-22 09:50:00+05:30,10379.95,10351.777947574563,10351.777947574563,10351.777947574563,10464.466157276313,False,-28.17,0.9,40.25,STOP_LOSS,100335,100336,TP=10464 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-06-24 09:35:00+05:30,2020-06-24 10:45:00+05:30,10536.55,10513.368282106798,10513.368282106798,10513.368282106798,10606.095153679602,False,-23.18,16.2,49.8,STOP_LOSS,100483,100497,TP=10606 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-07-02 09:35:00+05:30,2020-07-02 11:25:00+05:30,10529.4,10502.64873237983,10502.64873237983,10502.64873237983,10609.653802860506,False,-26.75,15.85,38.25,STOP_LOSS,100933,100955,TP=10610 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-07-06 09:45:00+05:30,2020-07-06 13:45:00+05:30,10730.8,10787.85,10708.42395647079,10787.85,10797.92813058763,True,57.05,79.95,8.95,TRAIL_SL,101085,101133,TP=10798 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-07-08 14:45:00+05:30,2020-07-08 14:50:00+05:30,10724.85,10740.435441208168,10740.435441208168,10740.435441208168,10406.01,False,-15.59,8.95,20.9,STOP_LOSS,101295,101296,TP=10406 RR=20.46 space=334pts opp_str=67 no_align
long,B,2020-07-20 09:45:00+05:30,2020-07-20 10:35:00+05:30,11014.95,10989.929717515817,10989.929717515817,10989.929717515817,11090.010847452551,False,-25.02,2.3,42.55,STOP_LOSS,101835,101845,TP=11090 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-07-22 14:40:00+05:30,2020-07-22 14:45:00+05:30,11060.5,11073.98356089792,11073.98356089792,11073.98356089792,10836.32,False,-13.48,3.25,23.35,STOP_LOSS,102044,102045,TP=10836 RR=16.63 space=239pts opp_str=67 no_align
short,B,2020-07-27 09:45:00+05:30,2020-07-27 09:55:00+05:30,11093.8,11113.280327491191,11113.280327491191,11113.280327491191,10836.32,False,-19.48,0.5,33.3,STOP_LOSS,102210,102212,TP=10836 RR=13.22 space=272pts opp_str=67 no_align
short,B,2020-08-03 09:45:00+05:30,2020-08-03 15:00:00+05:30,10979.6,10891.0,10995.84515438311,10924.45,10836.32,True,88.6,97.25,10.75,EOD_EXIT,102585,102648,TP=10836 RR=8.82 space=158pts opp_str=62 no_align
long,B,2020-08-10 09:40:00+05:30,2020-08-10 10:40:00+05:30,11320.55,11309.6,11299.699125840842,11299.699125840842,11383.102622477474,False,-10.95,2.55,29.7,NO_PROGRESS,102959,102971,TP=11383 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-08-31 09:40:00+05:30,2020-08-31 10:15:00+05:30,11777.25,11743.05006962145,11743.05006962145,11743.05006962145,11879.84979113565,False,-34.2,1.0,49.1,STOP_LOSS,104084,104091,TP=11880 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-09-24 09:35:00+05:30,2020-09-24 11:30:00+05:30,10986.7,10949.2,11010.678963519787,10949.2,10836.32,True,37.5,68.5,27.45,TRAIL_SL,105433,105456,TP=10836 RR=6.27 space=165pts opp_str=54 no_align
long,B,2020-10-07 09:45:00+05:30,2020-10-07 10:50:00+05:30,11703.25,11724.25,11678.924603288979,11724.25,11776.226190133066,True,21.0,43.9,3.1,TRAIL_SL,106035,106048,TP=11776 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-10-08 09:35:00+05:30,2020-10-08 13:55:00+05:30,11867.75,11880.6,11841.920122780168,11880.6,11945.239631659497,True,12.85,37.75,32.7,TRAIL_SL,106108,106160,TP=11945 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-10-12 13:15:00+05:30,2020-10-12 13:40:00+05:30,11889.2,11903.610087304709,11903.610087304709,11903.610087304709,11777.35,False,-14.41,22.0,21.1,STOP_LOSS,106302,106307,TP=11777 RR=7.76 space=127pts opp_str=63 no_align
short,B,2020-10-14 09:35:00+05:30,2020-10-14 11:55:00+05:30,11866.25,11845.1,11881.466944841019,11845.1,11777.35,True,21.15,43.95,0.45,TRAIL_SL,106408,106436,TP=11777 RR=5.84 space=104pts opp_str=63 no_align
long,B,2020-10-21 09:35:00+05:30,2020-10-21 10:30:00+05:30,12011.25,11990.793154357216,11990.793154357216,11990.793154357216,12072.620536928354,False,-20.46,6.85,23.3,STOP_LOSS,106783,106794,TP=12073 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-11-05 09:35:00+05:30,2020-11-05 11:55:00+05:30,12058.4,12066.6,12020.86350922723,12066.6,12171.009472318308,True,8.2,42.15,13.25,TRAIL_SL,107608,107636,TP=12171 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2020-11-11 09:40:00+05:30,2020-11-11 10:00:00+05:30,12762.6,12732.816646549054,12732.816646549054,12732.816646549054,12851.95006035284,False,-29.78,6.25,35.15,STOP_LOSS,107909,107913,TP=12852 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-11-19 14:15:00+05:30,2020-11-19 14:30:00+05:30,12810.85,12786.225,12827.162019726831,12786.225,12612.55,True,24.62,64.4,11.4,TRAIL_SL,108339,108342,TP=12613 RR=12.16 space=213pts opp_str=65 no_align
short,B,2020-12-10 09:35:00+05:30,2020-12-10 11:00:00+05:30,13432.25,13447.059418743069,13447.059418743069,13447.059418743069,13230.3,False,-14.81,32.85,25.75,STOP_LOSS,109333,109350,TP=13230 RR=13.64 space=217pts opp_str=62 no_align
long,B,2020-12-11 09:35:00+05:30,2020-12-11 11:35:00+05:30,13560.65,13539.843263801959,13539.843263801959,13539.843263801959,13623.070208594121,False,-20.81,17.85,31.95,STOP_LOSS,109408,109432,TP=13623 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2020-12-18 09:35:00+05:30,2020-12-18 09:40:00+05:30,13685.3,13701.485878610893,13701.485878610893,13701.485878610893,13563.55,False,-16.19,1.5,27.1,STOP_LOSS,109783,109784,TP=13564 RR=7.52 space=137pts opp_str=59 no_align
short,B,2020-12-21 14:25:00+05:30,2020-12-21 14:35:00+05:30,13424.75,13279.925,13454.519992577689,13279.925,13023.75,True,144.83,289.65,15.55,TRAIL_SL,109916,109918,TP=13024 RR=13.47 space=416pts opp_str=60 SUP@13453(str=67)
short,B,2020-12-21 14:35:00+05:30,2020-12-21 15:00:00+05:30,13367.65,13287.425,13430.896238869464,13287.425,13023.75,True,80.23,160.45,59.85,TRAIL_SL,109918,109923,TP=13024 RR=5.44 space=359pts opp_str=60 no_align
long,B,2021-01-11 09:55:00+05:30,2021-01-11 10:15:00+05:30,14471.3,14443.544012854894,14443.544012854894,14443.544012854894,14554.567961435312,False,-27.76,1.25,54.05,STOP_LOSS,110912,110916,TP=14555 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-01-13 09:35:00+05:30,2021-01-13 10:10:00+05:30,14648.35,14626.621914614725,14626.621914614725,14626.621914614725,14713.534256155828,False,-21.73,4.35,27.9,STOP_LOSS,111058,111065,TP=14714 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-01-14 09:45:00+05:30,2021-01-14 09:50:00+05:30,14473.6,14493.658552135355,14493.658552135355,14493.658552135355,14274.6,False,-20.06,0.15,33.5,STOP_LOSS,111135,111136,TP=14275 RR=9.92 space=214pts opp_str=64 no_align
short,B,2021-01-15 09:40:00+05:30,2021-01-15 09:50:00+05:30,14509.7,14526.838925886326,14526.838925886326,14526.838925886326,14274.6,False,-17.14,34.45,25.05,STOP_LOSS,111209,111211,TP=14275 RR=13.72 space=250pts opp_str=64 no_align
short,B,2021-01-27 11:45:00+05:30,2021-01-27 14:50:00+05:30,14087.9,13988.4,14105.45187062025,13988.4,13515.18,True,99.5,158.25,20.75,TRAIL_SL,111759,111796,TP=13515 RR=32.63 space=588pts opp_str=60 SUP@14118(str=57)
short,B,2021-01-28 12:35:00+05:30,2021-01-28 13:15:00+05:30,13773.45,13744.275000000001,13789.040499431756,13744.275000000001,13515.18,True,29.17,58.35,9.7,TRAIL_SL,111844,111852,TP=13515 RR=16.57 space=273pts opp_str=60 no_align
long,B,2021-02-03 09:40:00+05:30,2021-02-03 14:10:00+05:30,14713.55,14842.7,14664.268923745205,14842.7,14861.393228764384,True,129.15,155.05,31.4,TRAIL_SL,112109,112163,TP=14861 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@14690(str=69)
long,B,2021-02-04 11:40:00+05:30,2021-02-04 15:00:00+05:30,14828.8,14907.4,14805.688286962273,14867.775,14898.135139113178,True,78.6,80.7,19.5,EOD_EXIT,112208,112248,TP=14898 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-02-10 10:15:00+05:30,2021-02-10 11:20:00+05:30,15049.8,15073.574511440678,15073.574511440678,15073.574511440678,14704.85,False,-23.77,43.2,43.4,STOP_LOSS,112491,112504,TP=14705 RR=14.51 space=360pts opp_str=65 no_align
short,B,2021-02-19 14:15:00+05:30,2021-02-19 15:00:00+05:30,14949.25,14923.825,14972.969909187783,14923.825,14633.89,True,25.42,50.85,37.35,TRAIL_SL,113064,113073,TP=14634 RR=13.30 space=330pts opp_str=67 no_align
short,B,2021-02-22 09:55:00+05:30,2021-02-22 10:30:00+05:30,14927.35,14891.45,14951.32640278811,14891.45,14633.89,True,35.9,71.8,12.0,TRAIL_SL,113087,113094,TP=14634 RR=12.24 space=308pts opp_str=67 no_align
short,B,2021-02-22 11:40:00+05:30,2021-02-22 12:30:00+05:30,14811.4,14788.375,14827.198496382664,14788.375,14633.89,False,23.02,46.05,12.5,STOP_LOSS,113108,113118,TP=14634 RR=11.24 space=193pts opp_str=67 no_align
short,B,2021-03-25 12:00:00+05:30,2021-03-25 13:10:00+05:30,14317.55,14294.525,14331.944117265926,14294.525,14274.367648202217,True,23.02,51.95,13.7,TRAIL_SL,114698,114712,TP=14274 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@14352(str=69)
short,B,2021-04-12 12:00:00+05:30,2021-04-12 12:25:00+05:30,14320.05,14339.55098153238,14339.55098153238,14339.55098153238,14261.547055402854,False,-19.5,36.1,27.8,STOP_LOSS,115448,115453,TP=14262 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@14352(str=64)
short,B,2021-04-19 09:35:00+05:30,2021-04-19 10:05:00+05:30,14223.4,14262.040359566821,14262.040359566821,14262.040359566821,14107.478921299537,False,-38.64,31.1,48.85,STOP_LOSS,115719,115725,TP=14107 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-05-21 14:30:00+05:30,2021-05-21 15:00:00+05:30,15157.75,15162.5,15140.910997557672,15140.910997557672,15208.26700732698,False,4.75,16.95,8.0,EOD_EXIT,117428,117434,TP=15208 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@15124(str=77)
long,B,2021-05-31 10:10:00+05:30,2021-05-31 13:20:00+05:30,15495.75,15544.8,15472.331320926847,15544.8,15566.00603721946,True,49.05,77.4,9.15,TRAIL_SL,117826,117864,TP=15566 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-08-04 09:50:00+05:30,2021-08-04 11:45:00+05:30,16255.25,16230.870449770193,16230.870449770193,16230.870449770193,16328.38865068942,False,-24.38,34.75,50.55,STOP_LOSS,121272,121295,TP=16328 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-08-05 12:50:00+05:30,2021-08-05 15:00:00+05:30,16322.1,16323.3,16304.409578051318,16304.409578051318,16375.171265846047,False,1.2,26.35,18.15,EOD_EXIT,121383,121409,TP=16375 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-08-18 12:55:00+05:30,2021-08-18 15:00:00+05:30,16591.65,16564.15,16602.67785305302,16564.15,16355.2,True,27.5,54.25,11.35,TRAIL_SL,122059,122084,TP=16355 RR=21.44 space=251pts opp_str=70 no_align
long,B,2021-08-30 09:35:00+05:30,2021-08-30 11:30:00+05:30,16829.15,16856.2,16803.14682184909,16856.2,16907.159534452734,True,27.05,51.8,1.25,TRAIL_SL,122544,122567,TP=16907 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-09-01 10:00:00+05:30,2021-09-01 10:15:00+05:30,17222.3,17198.116751770965,17198.116751770965,17198.116751770965,17294.849744687104,False,-24.18,1.1,50.2,STOP_LOSS,122699,122702,TP=17295 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-09-17 11:55:00+05:30,2021-09-17 12:20:00+05:30,17661.4,17624.9,17683.947783777363,17624.9,17444.43,False,36.5,73.0,6.3,STOP_LOSS,123547,123552,TP=17444 RR=9.62 space=232pts opp_str=56 no_align
