date,open,high,low,close,volume
05-01-2024 10:45,21705.35,21705.45,21668.7,21688.5,0
05-01-2024 11:00,21688.5,21703.2,21682.8,21693.15,0
05-01-2024 11:15,21692.4,21695.95,21666,21686.2,0
05-01-2024 11:30,21686.15,21692.6,21677.45,21682.85,0
05-01-2024 11:45,21682.7,21685.8,21665.9,21681.6,0
05-01-2024 12:00,21680.9,21699.45,21679.95,21690.7,0
05-01-2024 12:15,21690.65,21706.3,21689.85,21699.4,0
05-01-2024 12:30,21698.8,21699.75,21685.55,21689.85,0
05-01-2024 12:45,21690.5,21696.05,21678.35,21678.55,0
05-01-2024 13:00,21678.25,21700.15,21678.25,21695.85,0
05-01-2024 13:15,21695.7,21699.45,21688.1,21692.85,0
05-01-2024 13:30,21692.8,21696.8,21669.45,21680.1,0
05-01-2024 13:45,21680.85,21683.05,21663.15,21679.35,0
05-01-2024 14:00,21678.75,21680.95,21642.9,21649.2,0
05-01-2024 14:15,21648.4,21656.8,21629.2,21643.15,0
05-01-2024 14:30,21641.9,21680.15,21639.9,21679.2,0
05-01-2024 14:45,21679.2,21709.45,21678.1,21703,0
05-01-2024 15:00,21701.4,21725.35,21701.4,21715.1,0
05-01-2024 15:15,21715.6,21720.4,21681.7,21709.55,0
08-01-2024 09:15,21747.6,21763.95,21706.7,21725.35,0
08-01-2024 09:30,21723.8,21730.7,21655.2,21670.35,0
08-01-2024 09:45,21669.4,21691.3,21644.75,21675.6,0
08-01-2024 10:00,21675.25,21697.85,21667.85,21692.9,0
08-01-2024 10:15,21692.85,21701.05,21677,21698.6,0
08-01-2024 10:30,21699.3,21724.5,21676.15,21678.6,0
08-01-2024 10:45,21678.45,21683.95,21633.45,21634.85,0
08-01-2024 11:00,21634.9,21653.7,21600.05,21620,0
08-01-2024 11:15,21620.3,21630.95,21605.3,21628.25,0
08-01-2024 11:30,21628.7,21643.15,21617.8,21639.35,0
08-01-2024 11:45,21638.7,21640.5,21552.75,21557.1,0
08-01-2024 12:00,21557.15,21592.6,21557.15,21586.15,0
08-01-2024 12:15,21585.8,21593.95,21577.6,21585.05,0
08-01-2024 12:30,21585.35,21611.25,21582.7,21601.4,0
08-01-2024 12:45,21600.75,21603.2,21566.2,21569.2,0
08-01-2024 13:00,21568.6,21586,21566.1,21575.8,0
08-01-2024 13:15,21575.55,21592.9,21572.9,21582.45,0
08-01-2024 13:30,21582.3,21596.65,21557.9,21562.2,0
08-01-2024 13:45,21562.15,21585.6,21552.3,21585.25,0
08-01-2024 14:00,21584.45,21599.8,21576.15,21587.2,0
08-01-2024 14:15,21586.9,21592.8,21547.3,21549.85,0
08-01-2024 14:30,21550.25,21557.95,21515.5,21527.15,0
08-01-2024 14:45,21526.1,21540.9,21522.15,21527.6,0
08-01-2024 15:00,21527.05,21541.55,21499.05,21507.3,0
08-01-2024 15:15,21507.9,21517,21492.9,21511.35,0
09-01-2024 09:15,21653.6,21673.65,21632.2,21664.55,0
09-01-2024 09:30,21663.85,21669.85,21602.35,21607.7,0
09-01-2024 09:45,21606.6,21630.15,21594.45,21625.75,0
09-01-2024 10:00,21625.5,21658.95,21625.5,21657.35,0
09-01-2024 10:15,21657.15,21695.4,21653.9,21686.35,0
09-01-2024 10:30,21685.9,21710.1,21682.85,21707.8,0
09-01-2024 10:45,21707.6,21710.35,21675.95,21680.05,0
09-01-2024 11:00,21680.2,21712.55,21677.2,21695.85,0
09-01-2024 11:15,21694.9,21699.5,21676,21686.8,0
09-01-2024 11:30,21687.55,21702.1,21687.55,21695.15,0
09-01-2024 11:45,21696.8,21713.4,21690.1,21699.35,0
09-01-2024 12:00,21700.3,21706.25,21683.55,21690.4,0
09-01-2024 12:15,21691.6,21712.8,21688.25,21705.55,0
09-01-2024 12:30,21707.15,21724.45,21697.95,21704.05,0
09-01-2024 12:45,21704.9,21720.1,21702.8,21715.25,0
09-01-2024 13:00,21714.95,21720.7,21703.7,21708.3,0
09-01-2024 13:15,21708.35,21714.2,21695.95,21710.7,0
09-01-2024 13:30,21710.75,21714.2,21694.3,21701.45,0
09-01-2024 13:45,21702.3,21704.75,21671.85,21678.05,0
09-01-2024 14:00,21678.75,21692.9,21649,21655.4,0
09-01-2024 14:15,21656.6,21661.9,21555.75,21559.35,0
09-01-2024 14:30,21561.4,21606.75,21545.95,21555.25,0
09-01-2024 14:45,21556.5,21585.7,21554.9,21576.45,0
09-01-2024 15:00,21576,21580.95,21533.1,21543.75,0
09-01-2024 15:15,21543.2,21558.1,21517.85,21551.95,0
10-01-2024 09:15,21529.3,21564.5,21477.8,21477.8,0
10-01-2024 09:30,21475.45,21559.1,21448.65,21558.25,0
10-01-2024 09:45,21559.25,21564.8,21513.05,21540.15,0
10-01-2024 10:00,21539.35,21542.5,21512,21541.85,0
10-01-2024 10:15,21542.7,21573.9,21523.4,21534.7,0
10-01-2024 10:30,21535.3,21555.95,21525.6,21529.8,0
10-01-2024 10:45,21529.25,21536.85,21512.1,21525.6,0
10-01-2024 11:00,21525.95,21542.95,21518,21542.25,0
10-01-2024 11:15,21542.65,21549.45,21534.55,21541.9,0
10-01-2024 11:30,21542.3,21559.25,21531.6,21549.15,0
10-01-2024 11:45,21549.85,21552.65,21530.4,21536.85,0
10-01-2024 12:00,21536.75,21539.85,21505.8,21522.65,0
10-01-2024 12:15,21522.1,21525.25,21505.3,21515.5,0
10-01-2024 12:30,21515.4,21532.45,21503.5,21503.5,0
10-01-2024 12:45,21504.05,21525.05,21468.45,21496.65,0
10-01-2024 13:00,21498.25,21517.3,21489,21510.3,0
10-01-2024 13:15,21510.55,21515.5,21490.25,21495.85,0
10-01-2024 13:30,21496.35,21506.2,21479.75,21502.3,0
10-01-2024 13:45,21503.15,21528.45,21488.35,21525.6,0
10-01-2024 14:00,21524.55,21541.95,21508.35,21531.9,0
10-01-2024 14:15,21531.95,21557.8,21509.85,21518.3,0
10-01-2024 14:30,21519.4,21581.75,21518,21569.4,0
10-01-2024 14:45,21568.6,21617.9,21559.55,21605.75,0
10-01-2024 15:00,21604.55,21641.85,21590.95,21609.2,0
10-01-2024 15:15,21608,21632.55,21607.2,21625.4,0
11-01-2024 09:15,21688,21726.5,21683.4,21704.7,0
11-01-2024 09:30,21703.95,21711.05,21674.05,21683.15,0
11-01-2024 09:45,21683.1,21689.6,21666.1,21674.6,0
11-01-2024 10:00,21674.65,21675.15,21654.7,21672.15,0
11-01-2024 10:15,21672.4,21683.35,21652.5,21660.95,0
11-01-2024 10:30,21660.35,21676.1,21641.2,21664.15,0
11-01-2024 10:45,21663.2,21667.65,21630.4,21657.8,0
11-01-2024 11:00,21657.7,21658.25,21646.5,21654.85,0
11-01-2024 11:15,21655.3,21664.1,21651.8,21654.45,0
11-01-2024 11:30,21655.75,21667.3,21643.95,21663.6,0
11-01-2024 11:45,21663.7,21670.6,21658.35,21662.55,0
11-01-2024 12:00,21662.6,21670,21656.35,21657.15,0
11-01-2024 12:15,21657.2,21672.15,21651.2,21666.8,0
11-01-2024 12:30,21667.9,21674.65,21663.7,21671.2,0
11-01-2024 12:45,21671,21681.75,21660.7,21672.75,0
11-01-2024 13:00,21671.95,21680.15,21660.6,21673.75,0
11-01-2024 13:15,21673.85,21679.2,21661.65,21663.5,0
11-01-2024 13:30,21662.4,21667.8,21653.35,21664.25,0
11-01-2024 13:45,21663.8,21672.85,21655.05,21665.55,0
11-01-2024 14:00,21665.65,21671.25,21594.05,21606.3,0
11-01-2024 14:15,21605.9,21660.95,21593.75,21652.8,0
11-01-2024 14:30,21652.2,21662,21635.25,21647.45,0
11-01-2024 14:45,21647.15,21664.9,21642.6,21655.2,0
11-01-2024 15:00,21652.6,21657.55,21630.75,21646.6,0
11-01-2024 15:15,21646.45,21669.4,21642.3,21669.4,0
12-01-2024 09:15,21773.55,21789.15,21715.15,21733.45,0
12-01-2024 09:30,21734.25,21746.45,21718.8,21738.9,0
12-01-2024 09:45,21739.25,21756,21733.15,21754.85,0
12-01-2024 10:00,21754.25,21817.25,21751.35,21804.5,0
12-01-2024 10:15,21804.2,21832,21797.85,21817.65,0
12-01-2024 10:30,21817.55,21831.75,21804.95,21820.7,0
12-01-2024 10:45,21819.4,21837.7,21817.6,21836.3,0
12-01-2024 11:00,21835.4,21848.2,21818.4,21822.15,0
12-01-2024 11:15,21821,21841.8,21820.5,21840.8,0
12-01-2024 11:30,21840.25,21842.6,21826.85,21836.3,0
12-01-2024 11:45,21837.05,21846.15,21831.25,21834.5,0
12-01-2024 12:00,21834.5,21836.15,21810.65,21827.55,0
12-01-2024 12:15,21827.45,21836.6,21822.1,21828.2,0
12-01-2024 12:30,21829.05,21840.85,21822.75,21828.5,0
12-01-2024 12:45,21828.5,21861.45,21828.5,21848.75,0
12-01-2024 13:00,21848.7,21859.65,21840.85,21843.1,0
12-01-2024 13:15,21842.95,21864.25,21841.2,21856.75,0
12-01-2024 13:30,21856.65,21895.65,21852.8,21886.35,0
12-01-2024 13:45,21888.2,21897.1,21878.9,21893.05,0
12-01-2024 14:00,21894.6,21896.45,21864.1,21879.1,0
12-01-2024 14:15,21879.55,21902.95,21875.15,21891.3,0
12-01-2024 14:30,21892.35,21928.25,21892.35,21914.8,0
12-01-2024 14:45,21915.8,21916.95,21890,21904.55,0
12-01-2024 15:00,21902.75,21922.05,21852.6,21876.55,0
12-01-2024 15:15,21876,21917.25,21876,21908.25,0
15-01-2024 09:15,22053.15,22081.95,22021.1,22071.2,0
15-01-2024 09:30,22070.1,22079.65,22042.8,22042.8,0
15-01-2024 09:45,22043.6,22051.05,21979.4,21982.75,0
15-01-2024 10:00,21983.8,22028.9,21963.55,22010.25,0
15-01-2024 10:15,22011.05,22028.05,22003.8,22025.3,0
15-01-2024 10:30,22024.55,22038.45,22020.95,22031.2,0
15-01-2024 10:45,22032,22046.3,22019.65,22045.8,0
15-01-2024 11:00,22046.3,22047.9,22032,22042.1,0
15-01-2024 11:15,22041.95,22063.7,22039.2,22057.2,0
15-01-2024 11:30,22056.8,22058.35,22026.6,22052.9,0
15-01-2024 11:45,22052.3,22059.7,22042.3,22050.45,0
15-01-2024 12:00,22050.25,22061.75,22046.15,22052.1,0
15-01-2024 12:15,22052.2,22069.4,22047.4,22062.1,0
15-01-2024 12:30,22060.7,22063.5,22042.55,22058.55,0
15-01-2024 12:45,22058.15,22063.15,22050.85,22060.85,0
15-01-2024 13:00,22060.45,22063.75,22042.95,22059.85,0
15-01-2024 13:15,22059.55,22069.3,22051.6,22058.2,0
15-01-2024 13:30,22058.6,22059,22043.45,22052.3,0
15-01-2024 13:45,22052.85,22064.1,22026.5,22064,0
15-01-2024 14:00,22064.05,22084.9,22054.7,22070.7,0
15-01-2024 14:15,22070.1,22074.45,22058.7,22064.05,0
15-01-2024 14:30,22065,22074.05,22053.25,22070.45,0
15-01-2024 14:45,22069.7,22099.2,22067.5,22095.75,0
15-01-2024 15:00,22095.85,22104.55,22082.35,22086.9,0
15-01-2024 15:15,22086.1,22115.55,22085.1,22109.8,0
16-01-2024 09:15,22080.5,22088.2,22029.2,22060.25,0
16-01-2024 09:30,22061.25,22078.95,22051.9,22071.65,0
16-01-2024 09:45,22071.8,22107.9,22069.65,22079.45,0
16-01-2024 10:00,22079.7,22102.75,22062.65,22100.65,0
16-01-2024 10:15,22101,22102.35,22082.4,22094.15,0
16-01-2024 10:30,22095.05,22112.4,22087.45,22101.1,0
16-01-2024 10:45,22100.2,22121.35,22099.2,22113.75,0
16-01-2024 11:00,22113.8,22124.15,22110.1,22118.75,0
16-01-2024 11:15,22118,22120.75,22099.65,22109.2,0
16-01-2024 11:30,22110.15,22115,22084.7,22087.3,0
16-01-2024 11:45,22087,22106.75,22076.3,22106.75,0
16-01-2024 12:00,22106.45,22107.6,22062.2,22077.8,0
16-01-2024 12:15,22076.6,22082.95,22061.85,22082.95,0
16-01-2024 12:30,22082.15,22090.95,22066.5,22069.1,0
16-01-2024 12:45,22067.7,22072.6,22046.5,22055.8,0
16-01-2024 13:00,22054.95,22056.4,22008.8,22019,0
16-01-2024 13:15,22018.65,22039.85,22004.5,22027.45,0
16-01-2024 13:30,22026.4,22026.4,21969.8,22013,0
16-01-2024 13:45,22012.05,22049.4,22004.35,22043.85,0
16-01-2024 14:00,22043.3,22057.4,22019.7,22049.4,0
16-01-2024 14:15,22049.1,22058.45,22033,22040.9,0
16-01-2024 14:30,22040.7,22053.25,22006.1,22038.45,0
16-01-2024 14:45,22036.85,22051.95,22031.95,22044.05,0
16-01-2024 15:00,22041.45,22046.3,22029.2,22034.3,0
16-01-2024 15:15,22033.9,22036.6,22016.35,22031.6,0
17-01-2024 09:15,21647.25,21851.5,21636.95,21771.95,0
17-01-2024 09:30,21770.9,21830.75,21766.75,21812.45,0
17-01-2024 09:45,21811.8,21836.9,21786.05,21792.2,0
17-01-2024 10:00,21791.7,21803.55,21777.65,21791,0
17-01-2024 10:15,21790.6,21792.15,21766.7,21783.5,0
17-01-2024 10:30,21783.65,21794,21733.5,21738.7,0
17-01-2024 10:45,21738.4,21753.75,21729.05,21739.35,0
17-01-2024 11:00,21740.2,21754.5,21727.45,21740.7,0
17-01-2024 11:15,21740.2,21749.35,21725.85,21732.6,0
17-01-2024 11:30,21731.95,21735.95,21658.6,21685.75,0
17-01-2024 11:45,21682.9,21684.85,21662.4,21678.75,0
17-01-2024 12:00,21679.1,21679.95,21632.1,21675.45,0
17-01-2024 12:15,21674.9,21693.1,21655.15,21660.95,0
17-01-2024 12:30,21660.2,21674.65,21642.8,21644.55,0
17-01-2024 12:45,21644.45,21655.5,21630.65,21632.9,0
17-01-2024 13:00,21632.95,21657.15,21630.1,21632.95,0
17-01-2024 13:15,21632.9,21652.2,21629.2,21652.2,0
17-01-2024 13:30,21638.55,21657.3,21612.1,21651.25,0
17-01-2024 13:45,21650.8,21677.2,21645.25,21649.15,0
17-01-2024 14:00,21648.6,21667.1,21634.1,21657.1,0
17-01-2024 14:15,21658.8,21661.7,21601.85,21604.2,0
17-01-2024 14:30,21603.6,21612.3,21571.6,21575.7,0
17-01-2024 14:45,21575.55,21588.5,21559.35,21572,0
17-01-2024 15:00,21573.65,21605.65,21550.45,21589.75,0
17-01-2024 15:15,21588.85,21593.1,21555.9,21577.25,0
18-01-2024 09:15,21414.2,21474.4,21406.35,21440.05,0
18-01-2024 09:30,21438.85,21440.5,21366.7,21384.45,0
18-01-2024 09:45,21382.75,21385.75,21285.55,21294.9,0
18-01-2024 10:00,21294.65,21440.7,21294.65,21391.35,0
18-01-2024 10:15,21391.85,21426.7,21356.6,21408.4,0
18-01-2024 10:30,21409.05,21455.4,21384.6,21452.7,0
18-01-2024 10:45,21452.25,21475.25,21438.6,21466.5,0
18-01-2024 11:00,21466.3,21491.35,21444.5,21484.25,0
18-01-2024 11:15,21484.25,21486.45,21455.5,21479.5,0
18-01-2024 11:30,21480.1,21498.35,21445.4,21467.55,0
18-01-2024 11:45,21468.65,21514.75,21464.15,21510.05,0
18-01-2024 12:00,21510.8,21526.7,21496,21521.8,0
18-01-2024 12:15,21522.85,21539.4,21508.85,21518.05,0
18-01-2024 12:30,21519.2,21520.05,21448.1,21451.55,0
18-01-2024 12:45,21449.65,21472.85,21436.9,21443.35,0
18-01-2024 13:00,21443.3,21466.85,21438.4,21452.5,0
18-01-2024 13:15,21452.65,21472,21443.95,21449.05,0
18-01-2024 13:30,21449.25,21457.95,21432.05,21438.7,0
18-01-2024 13:45,21438.6,21460.8,21434.75,21451.4,0
18-01-2024 14:00,21451.3,21461,21434.8,21454.35,0
18-01-2024 14:15,21454.9,21459.85,21425.4,21429.2,0
18-01-2024 14:30,21429.2,21484.85,21418,21475.8,0
18-01-2024 14:45,21476.1,21487.55,21449.4,21451.4,0
18-01-2024 15:00,21451.9,21478.25,21445.95,21458.3,0
18-01-2024 15:15,21458.5,21485.25,21450.15,21477.25,0
19-01-2024 09:15,21615.2,21659.65,21597.3,21654.65,0
19-01-2024 09:30,21655.75,21665.65,21618.4,21638.65,0
19-01-2024 09:45,21638.3,21647.45,21606.65,21640.6,0
19-01-2024 10:00,21639.45,21654.1,21622.65,21639,0
19-01-2024 10:15,21638.9,21660.45,21621.95,21660.45,0
19-01-2024 10:30,21661.15,21670.6,21642.65,21645.3,0
19-01-2024 10:45,21645.15,21648.4,21618.5,21623.95,0
19-01-2024 11:00,21625,21635.7,21577.1,21586.9,0
19-01-2024 11:15,21585.35,21603.35,21575,21597.5,0
19-01-2024 11:30,21596.8,21622.55,21582.7,21598.9,0
19-01-2024 11:45,21597.85,21611.6,21585,21595.6,0
19-01-2024 12:00,21595.25,21603.25,21577.35,21588.4,0
19-01-2024 12:15,21586.65,21592.3,21577.55,21590.8,0
19-01-2024 12:30,21589.8,21612.45,21589.2,21604.3,0
19-01-2024 12:45,21603.25,21622.45,21603.25,21610.4,0
19-01-2024 13:00,21609.35,21629.15,21608.2,21627.65,0
19-01-2024 13:15,21626.85,21638.95,21590.6,21590.6,0
19-01-2024 13:30,21589.45,21629.25,21587.65,21610.9,0
19-01-2024 13:45,21610.6,21619.65,21601.7,21605.6,0
19-01-2024 14:00,21605.4,21611.35,21587.9,21589,0
19-01-2024 14:15,21589.2,21625,21587.2,21624.9,0
19-01-2024 14:30,21624.05,21640.1,21601.45,21629.2,0
19-01-2024 14:45,21628.3,21637.65,21607.95,21612.55,0
19-01-2024 15:00,21612.3,21626.4,21589.45,21619.75,0
19-01-2024 15:15,21619.25,21645.65,21616.85,21638.2,0
20-01-2024 09:15,21706.15,21720.3,21666.2,21677.1,0
20-01-2024 09:30,21677.8,21679.15,21636.7,21656.2,0
20-01-2024 09:45,21655.75,21667.1,21622,21639.8,0
20-01-2024 10:00,21638.3,21650.75,21604.3,21643.85,0
20-01-2024 10:15,21643.8,21664.1,21641.7,21659.8,0
20-01-2024 10:30,21658.3,21680.25,21656.9,21679.05,0
20-01-2024 10:45,21680.05,21694.4,21660.45,21668.5,0
20-01-2024 11:00,21667.65,21677.35,21658.95,21665.8,0
20-01-2024 11:15,21666.45,21669.65,21648.3,21656.6,0
20-01-2024 11:30,21657.25,21661.85,21643.55,21653.75,0
20-01-2024 11:45,21653.65,21656.4,21633.95,21648.4,0
20-01-2024 12:00,21647.3,21659.25,21643.75,21648.05,0
20-01-2024 12:15,21647.9,21658.4,21638.9,21643.65,0
20-01-2024 12:30,21642.55,21644.7,21578.75,21594.3,0
20-01-2024 12:45,21596.25,21650.8,21593.9,21648.85,0
20-01-2024 13:00,21649.55,21654.45,21626.4,21653.25,0
20-01-2024 13:15,21653.45,21663.35,21640.95,21649.2,0
20-01-2024 13:30,21648.9,21654.7,21627.9,21630.9,0
20-01-2024 13:45,21632.1,21636.8,21607.25,21630.65,0
20-01-2024 14:00,21630.9,21633.5,21608.2,21609.6,0
20-01-2024 14:15,21611.1,21618.05,21595.9,21615.85,0
20-01-2024 14:30,21615.3,21624.5,21586.9,21593.8,0
20-01-2024 14:45,21593.3,21611.95,21578.2,21589.1,0
20-01-2024 15:00,21589.85,21594.55,21541.8,21578.2,0
20-01-2024 15:15,21578.7,21591.1,21571.75,21586.95,0
23-01-2024 09:15,21716.7,21750.25,21702.75,21714,0
23-01-2024 09:30,21714.2,21728.5,21686.95,21722.3,0
23-01-2024 09:45,21723.45,21731.5,21668.8,21674,0
23-01-2024 10:00,21674.4,21677.4,21629.1,21658.65,0
23-01-2024 10:15,21658.1,21679.95,21591.25,21600.4,0
23-01-2024 10:30,21600.15,21623.15,21536.35,21541.3,0
23-01-2024 10:45,21539.45,21568.3,21519.9,21562.15,0
23-01-2024 11:00,21560.55,21571.15,21528.35,21557.55,0
23-01-2024 11:15,21556.6,21563.15,21529.1,21554.8,0
23-01-2024 11:30,21555.2,21555.2,21461.3,21466.25,0
23-01-2024 11:45,21466.1,21485.6,21435.8,21443.7,0
23-01-2024 12:00,21443.1,21445.75,21372.05,21389.3,0
23-01-2024 12:15,21388.45,21434.75,21381.7,21398.5,0
23-01-2024 12:30,21399.25,21426.25,21394.45,21401.25,0
23-01-2024 12:45,21399.4,21405.95,21356.45,21365.3,0
23-01-2024 13:00,21363.85,21379.2,21335.75,21353.25,0
23-01-2024 13:15,21353.45,21373.6,21326.45,21348.8,0
23-01-2024 13:30,21349.2,21361.7,21330.65,21347.4,0
23-01-2024 13:45,21347.2,21361.45,21301.2,21314.9,0
23-01-2024 14:00,21315.7,21337.4,21304.2,21311.75,0
23-01-2024 14:15,21312.15,21312.55,21231.45,21237.55,0
23-01-2024 14:30,21237.7,21264.85,21217.25,21220,0
23-01-2024 14:45,21221.85,21270.55,21210.5,21222,0
23-01-2024 15:00,21221.15,21252.15,21192.6,21239.5,0
23-01-2024 15:15,21239.25,21271.25,21235,21243.05,0
24-01-2024 09:15,21185.25,21254.75,21137.2,21240.05,0
24-01-2024 09:30,21244.2,21285.5,21228.55,21267.55,0
24-01-2024 09:45,21267.95,21375.65,21267.95,21372.95,0
