Datetime,Adj Close,Close,High,Low,Open,Volume
2026-06-22 12:35:00+05:30,24123.55078,24123.55078,24125.25,24121.09961,24123.19922,0
2026-06-22 12:36:00+05:30,24122.5,24122.5,24124.30078,24121.40039,24123.75,0
2026-06-22 12:37:00+05:30,24120.69922,24120.69922,24123.40039,24118.90039,24122.5,0
2026-06-22 12:38:00+05:30,24117.94922,24117.94922,24121.75,24115.94922,24120.69922,0
2026-06-22 12:39:00+05:30,24119.59961,24119.59961,24120.75,24117.09961,24118.19922,0
2026-06-22 12:40:00+05:30,24119.65039,24119.65039,24120.65039,24117.5,24119.5,0
2026-06-22 12:41:00+05:30,24118.44922,24118.44922,24120.59961,24116.05078,24119.65039,0
2026-06-22 12:42:00+05:30,24118.15039,24118.15039,24118.40039,24115.34961,24118.34961,0
2026-06-22 12:43:00+05:30,24118.90039,24118.90039,24120.55078,24116.75,24118.84961,0
2026-06-22 12:44:00+05:30,24118.75,24118.75,24120.44922,24115.44922,24118.59961,0
2026-06-22 12:45:00+05:30,24117.44922,24117.44922,24120.30078,24113.55078,24118.59961,0
2026-06-22 12:46:00+05:30,24115.84961,24115.84961,24117.69922,24114.30078,24117.05078,0
2026-06-22 12:47:00+05:30,24114.19922,24114.19922,24117.59961,24113.34961,24115.94922,0
2026-06-22 12:48:00+05:30,24118.65039,24118.65039,24120,24112.25,24114.55078,0
2026-06-22 12:49:00+05:30,24119.40039,24119.40039,24120.94922,24117.5,24118.80078,0
2026-06-22 12:50:00+05:30,24125.15039,24125.15039,24127.05078,24119.19922,24119.19922,0
2026-06-22 12:51:00+05:30,24123.09961,24123.09961,24126.75,24121.40039,24125.90039,0
2026-06-22 12:52:00+05:30,24124.34961,24124.34961,24126.05078,24122.90039,24122.90039,0
2026-06-22 12:53:00+05:30,24119.5,24119.5,24125,24119.30078,24124.25,0
2026-06-22 12:54:00+05:30,24120.30078,24120.30078,24121.40039,24117.05078,24119.40039,0
2026-06-22 12:55:00+05:30,24120.19922,24120.19922,24124.55078,24119.5,24120.15039,0
2026-06-22 12:56:00+05:30,24121.84961,24121.84961,24123,24119.84961,24120.30078,0
2026-06-22 12:57:00+05:30,24121.19922,24121.19922,24124.59961,24119.75,24121.75,0
2026-06-22 12:58:00+05:30,24120.5,24120.5,24122.30078,24119.15039,24121.5,0
2026-06-22 12:59:00+05:30,24123.5,24123.5,24123.90039,24119.84961,24120.40039,0
2026-06-22 13:00:00+05:30,24123.15039,24123.15039,24123.84961,24119,24123.30078,0
2026-06-22 13:01:00+05:30,24121.09961,24121.09961,24123.55078,24118.75,24122.69922,0
2026-06-22 13:02:00+05:30,24119.65039,24119.65039,24122.80078,24119,24120.94922,0
2026-06-22 13:03:00+05:30,24116.19922,24116.19922,24120.94922,24114.90039,24119.65039,0
2026-06-22 13:04:00+05:30,24116.65039,24116.65039,24117.55078,24113.75,24115.80078,0
2026-06-22 13:05:00+05:30,24112.34961,24112.34961,24116.69922,24111.5,24116.30078,0
2026-06-22 13:06:00+05:30,24117.90039,24117.90039,24119.75,24111.84961,24112.15039,0
2026-06-22 13:07:00+05:30,24118.65039,24118.65039,24120.69922,24117.80078,24117.80078,0
2026-06-22 13:08:00+05:30,24115.94922,24115.94922,24119.19922,24115,24118.40039,0
2026-06-22 13:09:00+05:30,24112.5,24112.5,24117.80078,24110.65039,24115.84961,0
2026-06-22 13:10:00+05:30,24106.59961,24106.59961,24112.94922,24105.65039,24112.59961,0
2026-06-22 13:11:00+05:30,24108.5,24108.5,24109.84961,24105.40039,24106.30078,0
2026-06-22 13:12:00+05:30,24107,24107,24110.65039,24105.09961,24108.40039,0
2026-06-22 13:13:00+05:30,24108.69922,24108.69922,24109,24105.15039,24106.5,0
2026-06-22 13:14:00+05:30,24112.80078,24112.80078,24113,24108.65039,24108.65039,0
2026-06-22 13:15:00+05:30,24116.09961,24116.09961,24116.55078,24111.55078,24112.80078,0
2026-06-22 13:16:00+05:30,24120.05078,24120.05078,24120.09961,24116.15039,24116.40039,0
2026-06-22 13:17:00+05:30,24125.94922,24125.94922,24126.30078,24119.34961,24120.15039,0
2026-06-22 13:18:00+05:30,24122.69922,24122.69922,24127.19922,24122.65039,24126.09961,0
2026-06-22 13:19:00+05:30,24123.19922,24123.19922,24124.94922,24122.59961,24123.05078,0
2026-06-22 13:20:00+05:30,24119.44922,24119.44922,24123.90039,24119.40039,24123.30078,0
2026-06-22 13:21:00+05:30,24119.30078,24119.30078,24125.15039,24118.5,24119.30078,0
2026-06-22 13:22:00+05:30,24118.44922,24118.44922,24120.40039,24114.90039,24119.5,0
2026-06-22 13:23:00+05:30,24120.80078,24120.80078,24121.75,24117.19922,24118.25,0
2026-06-22 13:24:00+05:30,24122.5,24122.5,24122.65039,24118.90039,24120.84961,0
2026-06-22 13:25:00+05:30,24122.34961,24122.34961,24123.94922,24120.44922,24122.25,0
2026-06-22 13:26:00+05:30,24122.09961,24122.09961,24125.05078,24120.84961,24121.94922,0
2026-06-22 13:27:00+05:30,24120.69922,24120.69922,24123.65039,24118.5,24121.94922,0
2026-06-22 13:28:00+05:30,24119.09961,24119.09961,24122.69922,24118.19922,24120.5,0
2026-06-22 13:29:00+05:30,24118.69922,24118.69922,24120.5,24115.75,24118.40039,0
2026-06-22 13:30:00+05:30,24118.19922,24118.19922,24122.59961,24116.65039,24118.30078,0
2026-06-22 13:31:00+05:30,24122.59961,24122.59961,24123.55078,24117.40039,24117.84961,0
2026-06-22 13:32:00+05:30,24121.90039,24121.90039,24124.40039,24120.69922,24121.90039,0
2026-06-22 13:33:00+05:30,24121.69922,24121.69922,24123.80078,24119.30078,24121.84961,0
2026-06-22 13:34:00+05:30,24119.69922,24119.69922,24122.80078,24117.90039,24121.25,0
2026-06-22 13:35:00+05:30,24120.05078,24120.05078,24122.05078,24118.65039,24119.59961,0
2026-06-22 13:36:00+05:30,24124.59961,24124.59961,24124.69922,24119.44922,24120.69922,0
2026-06-22 13:37:00+05:30,24122,24122,24125.44922,24121.09961,24124.09961,0
2026-06-22 13:38:00+05:30,24118.84961,24118.84961,24122.94922,24118.25,24122,0
2026-06-22 13:39:00+05:30,24115.5,24115.5,24120.05078,24113.40039,24119.25,0
2026-06-22 13:40:00+05:30,24103.55078,24103.55078,24116.44922,24099.15039,24115.75,0
2026-06-22 13:41:00+05:30,24101.69922,24101.69922,24107.84961,24097.15039,24103.44922,0
2026-06-22 13:42:00+05:30,24113.65039,24113.65039,24115.30078,24101.75,24101.75,0
2026-06-22 13:43:00+05:30,24121.25,24121.25,24127.69922,24112.65039,24112.65039,0
2026-06-22 13:44:00+05:30,24119.44922,24119.44922,24122.09961,24118.69922,24120.69922,0
2026-06-22 13:45:00+05:30,24123.59961,24123.59961,24123.59961,24117.19922,24119.65039,0
2026-06-22 13:46:00+05:30,24121.80078,24121.80078,24124.09961,24120.25,24123.80078,0
2026-06-22 13:47:00+05:30,24118.65039,24118.65039,24123.25,24118.65039,24121.69922,0
2026-06-22 13:48:00+05:30,24118.84961,24118.84961,24120.5,24115.84961,24118.69922,0
2026-06-22 13:49:00+05:30,24119.05078,24119.05078,24120.84961,24117.34961,24119,0
2026-06-22 13:50:00+05:30,24119.59961,24119.59961,24122.34961,24118.84961,24118.84961,0
2026-06-22 13:51:00+05:30,24123.69922,24123.69922,24124.80078,24118.44922,24119.30078,0
2026-06-22 13:52:00+05:30,24121.30078,24121.30078,24126.75,24121.30078,24122.90039,0
2026-06-22 13:53:00+05:30,24122.25,24122.25,24123.34961,24118.15039,24121.30078,0
2026-06-22 13:54:00+05:30,24124.90039,24124.90039,24125.84961,24121.75,24121.94922,0
2026-06-22 13:55:00+05:30,24129.5,24129.5,24129.90039,24120.40039,24125.30078,0
2026-06-22 13:56:00+05:30,24129.25,24129.25,24132.75,24125.05078,24128.94922,0
2026-06-22 13:57:00+05:30,24135,24135,24135.5,24128.34961,24128.34961,0
2026-06-22 13:58:00+05:30,24134.80078,24134.80078,24135.90039,24132.94922,24134.75,0
2026-06-22 13:59:00+05:30,24126,24126,24136.5,24122.75,24135.34961,0
2026-06-22 14:00:00+05:30,24130.34961,24130.34961,24132.25,24123.19922,24126.19922,0
2026-06-22 14:01:00+05:30,24125.55078,24125.55078,24131.84961,24121.75,24130.55078,0
2026-06-22 14:02:00+05:30,24129.09961,24129.09961,24129.84961,24125.84961,24126.05078,0
2026-06-22 14:03:00+05:30,24126.34961,24126.34961,24129.25,24123.15039,24129.09961,0
2026-06-22 14:04:00+05:30,24127,24127,24128.05078,24123.40039,24126.05078,0
